#BGC Name	Family Number
SMGC_253.c00183_NODE_21...region001	4025
SMGC_253.c00217_NODE_24...region001	4026
SMGC_253.c00443_NODE_46...region001	4027
SMGC_254.c00033_NODE_16...region001	4028
SMGC_254.c00047_NODE_22...region001	4029
SMGC_254.c00069_NODE_30...region001	4031
SMGC_254.c00175_NODE_12...region001	4032
SMGC_255.c00030_NODE_56...region001	4034
SMGC_384.c00080_NODE_60...region001	4034
SMGC_255.c00319_NODE_41...region001	4036
SMGC_256.c00120_NODE_23...region001	4040
SMGC_257.c00134_NODE_14...region001	4045
SMGC_258.c00020_NODE_36...region001	4046
SMGC_258.c00199_NODE_17...region001	4047
SMGC_258.c00284_NODE_27...region001	4049
SMGC_259.c00200_NODE_29...region001	4051
SMGC_260.c00063_NODE_23...region001	4055
SMGC_261.c00030_NODE_15...region001	4057
SMGC_263.c00002_NODE_3_...region001	4058
SMGC_263.c00006_NODE_8_...region001	4060
SMGC_264.c00002_NODE_3_...region001	4060
SMGC_263.c00020_NODE_10...region001	4061
SMGC_264.c00001_NODE_2_...region001	4062
LK1348_15.region001	4066
SMGC_264.c00017_NODE_32...region001	4066
SMGC_7.c00045_NODE_16...region001	4066
SMGC_170.c00025_NODE_27...region001	4067
SMGC_265.c00007_NODE_49...region001	4067
SMGC_267.c00076_NODE_17...region001	4072
SMGC_268.c00009_NODE_9_...region001	4076
SMGC_268.c00017_NODE_17...region001	4077
SMGC_269.c00019_NODE_57...region001	4080
SMGC_269.c00023_NODE_80...region001	4081
SMGC_27.c00001_NODE_1_...region001	4082
SMGC_27.c00040_NODE_72...region001	4084
SMGC_273.c00061_NODE_13...region001	4084
SMGC_27.c00084_NODE_35...region001	4086
SMGC_270.c00011_NODE_32...region001	4088
SMGC_270.c00019_NODE_48...region001	4089
SMGC_536.c00073_NODE_17...region001	4089
SMGC_270.c00041_NODE_99...region001	4090
LK930_10.region001	4091
SMGC_182.c00054_NODE_59...region001	4091
SMGC_264.c00014_NODE_27...region001	4091
SMGC_271.c00005_NODE_7_...region001	4091
SMGC_56.c00001_NODE_5_...region001	4091
SMGC_75.c00006_NODE_6_...region001	4091
SMGC_76.c00015_NODE_15...region001	4091
SMGC_182.c00003_NODE_3_...region001	4092
SMGC_270.c00003_NODE_10...region001	4092
SMGC_271.c00012_NODE_17...region001	4092
SMGC_305.c00015_NODE_31...region001	4092
SMGC_32.c00013_NODE_87...region001	4092
SMGC_343.c00005_NODE_14...region001	4092
SMGC_431.c00022_NODE_14...region001	4092
SMGC_51.c00046_NODE_13...region001	4092
SMGC_523.c00016_NODE_32...region001	4092
SMGC_56.c00001_NODE_5_...region002	4092
SMGC_563.c00031_NODE_89...region001	4092
SMGC_75.c00003_NODE_3_...region001	4092
SMGC_76.c00004_NODE_4_...region001	4092
SMGC_9.c00037_NODE_48...region001	4092
SMGC_271.c00033_NODE_45...region001	4093
SMGC_51.c00018_NODE_55...region001	4093
SMGC_56.c00012_NODE_75...region001	4093
SMGC_75.c00008_NODE_8_...region001	4093
SMGC_76.c00006_NODE_6_...region001	4093
SMGC_26.c00030_NODE_20...region001	4094
SMGC_272.c00003_NODE_12...region001	4094
SMGC_157.c00001_NODE_7_...region001	4095
SMGC_26.c00005_NODE_18...region001	4095
SMGC_272.c00006_NODE_16...region001	4095
SMGC_304.c00006_NODE_8_...region001	4095
SMGC_507.c00003_NODE_35...region001	4095
SMGC_591.c00007_NODE_72...region001	4095
SMGC_82.c00002_NODE_2_...region001	4095
SMGC_83.c00010_NODE_10...region001	4095
SMGC_91.c00006_NODE_6_...region001	4095
SMGC_273.c00001_NODE_3_...region001	4097
SMGC_274.c00003_NODE_4_...region001	4102
SMGC_275.c00002_NODE_14...region001	4103
SMGC_276.c00008_NODE_28...region001	4105
SMGC_276.c00013_NODE_38...region001	4106
SMGC_276.c00016_NODE_47...region001	4107
SMGC_276.c00017_NODE_54...region001	4108
SMGC_276.c00028_NODE_97...region001	4109
LK1358_1.region001	4110
LK946_6.region001	4110
SMGC_102.c00012_NODE_18...region001	4110
SMGC_277.c00011_NODE_42...region001	4110
SMGC_7.c00026_NODE_10...region001	4110
SMGC_277.c00022_NODE_53...region001	4111
SMGC_277.c00098_NODE_14...region001	4112
SMGC_278.c00140_NODE_26...region001	4114
SMGC_278.c00228_NODE_42...region001	4115
SMGC_278.c00258_NODE_48...region001	4116
SMGC_345.c00002_NODE_2_...region001	4116
SMGC_279.c00097_NODE_45...region001	4118
SMGC_279.c00221_NODE_10...region001	4119
SMGC_28.c00005_NODE_8_...region001	4120
SMGC_280.c00001_NODE_12...region001	4121
SMGC_34.c00002_NODE_6_...region001	4121
SMGC_280.c00030_NODE_24...region001	4122
SMGC_34.c00013_NODE_70...region001	4122
SMGC_285.c00004_NODE_17...region001	4124
SMGC_430.c00097_NODE_82...region001	4124
SMGC_286.c00010_NODE_25...region001	4125
SMGC_286.c00013_NODE_29...region001	4126
SMGC_286.c00029_NODE_52...region001	4128
SMGC_286.c00054_NODE_94...region001	4130
SMGC_286.c00062_NODE_10...region001	4131
SMGC_287.c00119_NODE_84...region001	4132
SMGC_287.c00196_NODE_12...region001	4133
SMGC_289.c00001_NODE_1_...region001	4134
SMGC_289.c00001_NODE_1_...region002	4135
SMGC_289.c00002_NODE_2_...region001	4137
SMGC_289.c00010_NODE_14...region001	4138
SMGC_289.c00013_NODE_17...region001	4139
SMGC_289.c00018_NODE_27...region001	4140
SMGC_290.c00014_NODE_28...region001	4143
SMGC_290.c00034_NODE_41...region001	4144
SMGC_290.c00064_NODE_57...region001	4145
SMGC_290.c00098_NODE_72...region001	4146
SMGC_290.c00198_NODE_11...region001	4147
SMGC_290.c00347_NODE_22...region001	4148
LK488_7.region001	4150
LK935_40.region001	4150
SMGC_292.c00048_NODE_29...region001	4150
SMGC_294.c00009_NODE_10...region001	4151
SMGC_115.c00008_NODE_10...region001	4152
SMGC_294.c00014_NODE_16...region001	4152
SMGC_294.c00034_NODE_77...region001	4153
SMGC_295.c00006_NODE_45...region001	4155
SMGC_295.c00024_NODE_82...region001	4156
SMGC_295.c00053_NODE_14...region001	4157
SMGC_53.c00071_NODE_12...region001	4157
SMGC_296.c00002_NODE_2_...region001	4158
SMGC_193.c00260_NODE_84...region001	4159
SMGC_21.c00020_NODE_12...region001	4159
SMGC_296.c00005_NODE_7_...region001	4159
SMGC_495.c00136_NODE_77...region001	4159
SMGC_296.c00006_NODE_10...region001	4160
SMGC_296.c00016_NODE_26...region001	4161
SMGC_296.c00038_NODE_11...region001	4164
SMGC_297.c00079_NODE_75...region001	4165
SMGC_298.c00133_NODE_95...region001	4167
SMGC_298.c00227_NODE_15...region001	4168
SMGC_298.c00285_NODE_19...region001	4169
SMGC_298.c00431_NODE_27...region001	4170
SMGC_299.c00111_NODE_48...region001	4173
SMGC_299.c00143_NODE_65...region001	4174
SMGC_3.c00011_NODE_36...region001	4176
SMGC_3.c00035_NODE_11...region001	4179
SMGC_10.c00006_NODE_11...region001	4181
SMGC_128.c00001_NODE_54...region001	4181
SMGC_15.c00002_NODE_4_...region001	4181
SMGC_29.c00006_NODE_35...region001	4181
SMGC_30.c00018_NODE_20...region001	4181
SMGC_363.c00010_NODE_13...region001	4181
SMGC_300.c00093_NODE_74...region001	4182
SMGC_301.c00004_NODE_4_...region001	4184
SMGC_617.c00006_NODE_15...region001	4184
SMGC_302.c00017_NODE_87...region001	4187
SMGC_302.c00072_NODE_40...region001	4188
SMGC_302.c00152_NODE_88...region001	4189
SMGC_302.c00230_NODE_13...region001	4190
LK1027_1.region001	4191
LK1301_58.region001	4191
LK1363_63.region001	4191
LK904_9.region001	4191
SMGC_303.c00009_NODE_52...region001	4191
SMGC_303.c00145_NODE_55...region001	4194
SMGC_306.c00002_NODE_2_...region001	4202
SMGC_306.c00024_NODE_27...region001	4203
SMGC_307.c00194_NODE_37...region001	4204
SMGC_307.c00242_NODE_47...region001	4205
SMGC_307.c00369_NODE_96...region001	4206
SMGC_308.c00015_NODE_36...region001	4207
SMGC_308.c00102_NODE_92...region001	4208
SMGC_309.c00023_NODE_74...region001	4209
SMGC_309.c00147_NODE_10...region001	4210
SMGC_310.c00037_NODE_24...region001	4213
SMGC_311.c00043_NODE_20...region001	4214
SMGC_312.c00009_NODE_43...region001	4215
SMGC_312.c00018_NODE_90...region001	4216
SMGC_312.c00030_NODE_15...region001	4217
SMGC_69.c00059_NODE_59...region001	4217
SMGC_312.c00210_NODE_12...region001	4219
SMGC_313.c00028_NODE_44...region001	4220
SMGC_313.c00057_NODE_79...region001	4221
SMGC_313.c00063_NODE_85...region001	4222
SMGC_313.c00070_NODE_93...region001	4223
SMGC_313.c00073_NODE_96...region001	4224
SMGC_313.c00076_NODE_99...region001	4225
SMGC_313.c00097_NODE_12...region001	4226
SMGC_313.c00121_NODE_14...region001	4227
SMGC_313.c00133_NODE_16...region001	4228
SMGC_313.c00140_NODE_17...region001	4229
SMGC_313.c00220_NODE_29...region001	4230
SMGC_313.c00243_NODE_33...region001	4231
SMGC_313.c00264_NODE_41...region001	4232
SMGC_314.c00013_NODE_14...region001	4233
LK938_112.region001	4234
SMGC_314.c00029_NODE_22...region001	4234
SMGC_314.c00065_NODE_41...region001	4235
SMGC_314.c00151_NODE_77...region001	4236
SMGC_314.c00173_NODE_87...region001	4237
SMGC_315.c00007_NODE_10...region001	4239
SMGC_315.c00022_NODE_41...region001	4241
SMGC_316.c00012_NODE_35...region001	4246
SMGC_316.c00029_NODE_83...region001	4247
SMGC_316.c00082_NODE_54...region001	4248
SMGC_317.c00002_NODE_10...region001	4249
SMGC_317.c00026_NODE_26...region001	4251
SMGC_317.c00048_NODE_37...region001	4252
SMGC_317.c00054_NODE_39...region001	4253
SMGC_317.c00062_NODE_46...region001	4254
SMGC_317.c00069_NODE_50...region001	4255
SMGC_317.c00088_NODE_60...region001	4256
SMGC_317.c00162_NODE_10...region001	4257
SMGC_317.c00391_NODE_26...region001	4258
SMGC_318.c00022_NODE_19...region001	4259
LK538_1.region001	4260
SMGC_318.c00027_NODE_20...region001	4260
SMGC_318.c00074_NODE_48...region001	4261
SMGC_318.c00249_NODE_17...region001	4262
SMGC_103.c00020_NODE_38...region001	4263
SMGC_218.c00007_NODE_39...region001	4263
SMGC_319.c00026_NODE_15...region001	4263
SMGC_32.c00003_NODE_17...region001	4264
SMGC_32.c00011_NODE_75...region001	4266
SMGC_155.c00001_NODE_1_...region001	4269
SMGC_323.c00001_NODE_1_...region001	4269
SMGC_616.c00002_NODE_6_...region001	4269
SMGC_323.c00006_NODE_8_...region001	4270
SMGC_323.c00007_NODE_10...region001	4271
SMGC_152.c00013_NODE_38...region001	4273
SMGC_324.c00002_NODE_3_...region001	4273
SMGC_324.c00013_NODE_32...region001	4274
SMGC_324.c00023_NODE_49...region001	4275
SMGC_324.c00041_NODE_10...region001	4276
SMGC_325.c00008_NODE_21...region001	4278
SMGC_117.c00001_NODE_6_...region001	4280
SMGC_325.c00016_NODE_33...region001	4280
SMGC_325.c00056_NODE_13...region001	4281
SMGC_117.c00001_NODE_6_...region002	4282
SMGC_325.c00155_NODE_54...region001	4282
SMGC_327.c00016_NODE_58...region001	4285
SMGC_327.c00275_NODE_19...region001	4287
SMGC_329.c00253_NODE_14...region001	4291
SMGC_330.c00060_NODE_57...region001	4294
SMGC_330.c00134_NODE_18...region001	4295
SMGC_31.c00004_NODE_31...region001	4296
SMGC_331.c00024_NODE_17...region001	4296
SMGC_418.c00010_NODE_28...region001	4296
SMGC_427.c00009_NODE_25...region001	4296
SMGC_332.c00824_NODE_99...region001	4297
SMGC_332.c01223_NODE_14...region001	4298
SMGC_332.c01355_NODE_15...region001	4299
SMGC_332.c01839_NODE_21...region001	4300
SMGC_333.c00059_NODE_21...region001	4301
SMGC_335.c00006_NODE_6_...region001	4304
BGC0001498	4305
BGC0001499	4305
SMGC_266.c00067_NODE_29...region001	4305
SMGC_335.c00007_NODE_7_...region001	4305
SMGC_335.c00017_NODE_37...region001	4308
SMGC_335.c00019_NODE_48...region001	4309
SMGC_335.c00021_NODE_10...region001	4310
LK434_2.region001	4317
LK444_2.region001	4317
SMGC_23.c00015_NODE_28...region001	4317
SMGC_338.c00007_NODE_23...region001	4317
LK434_3.region001	4318
LK444_9.region001	4318
SMGC_23.c00002_NODE_10...region001	4318
SMGC_338.c00009_NODE_36...region001	4318
SMGC_339.c00014_NODE_67...region001	4319
SMGC_34.c00001_NODE_2_...region001	4320
SMGC_341.c00097_NODE_55...region001	4325
LK1134_7.region002	4332
LK1289_4.region001	4332
LK948_6.region001	4332
SMGC_122.c00004_NODE_6_...region002	4332
SMGC_212.c00028_NODE_58...region001	4332
SMGC_213.c00022_NODE_59...region001	4332
SMGC_305.c00011_NODE_24...region001	4332
SMGC_337.c00009_NODE_93...region001	4332
SMGC_343.c00006_NODE_15...region001	4332
SMGC_38.c00003_NODE_10...region002	4332
SMGC_84.c00003_NODE_3_...region002	4332
SMGC_90.c00007_NODE_7_...region002	4332
SMGC_92.c00004_NODE_4_...region002	4332
SMGC_344.c00002_NODE_3_...region001	4334
SMGC_346.c00040_NODE_47...region001	4342
SMGC_346.c00068_NODE_78...region001	4343
SMGC_346.c00078_NODE_90...region001	4345
SMGC_346.c00100_NODE_11...region001	4346
SMGC_346.c00104_NODE_11...region001	4347
SMGC_347.c00047_NODE_13...region001	4350
SMGC_348.c00081_NODE_82...region001	4351
SMGC_350.c00042_NODE_25...region001	4356
SMGC_352.c00080_NODE_12...region001	4359
SMGC_11.c00005_NODE_36...region001	4362
SMGC_353.c00122_NODE_22...region001	4362
SMGC_353.c00133_NODE_28...region001	4363
SMGC_355.c00001_NODE_1_...region001	4370
SMGC_355.c00001_NODE_1_...region002	4371
SMGC_355.c00002_NODE_2_...region001	4372
SMGC_355.c00002_NODE_2_...region002	4373
SMGC_355.c00006_NODE_6_...region001	4374
SMGC_355.c00007_NODE_7_...region001	4375
SMGC_355.c00008_NODE_8_...region001	4376
SMGC_355.c00010_NODE_10...region001	4377
SMGC_355.c00019_NODE_19...region001	4378
SMGC_356.c00004_NODE_4_...region001	4381
SMGC_357.c00003_NODE_3_...region001	4385
SMGC_358.c00131_NODE_91...region001	4389
SMGC_359.c00008_NODE_48...region001	4392
SMGC_360.c00012_NODE_19...region001	4394
SMGC_360.c00051_NODE_41...region001	4396
SMGC_361.c00003_NODE_12...region001	4398
SMGC_361.c00003_NODE_12...region002	4399
SMGC_361.c00005_NODE_26...region001	4400
SMGC_361.c00012_NODE_56...region001	4401
SMGC_453.c00019_NODE_11...region001	4401
SMGC_361.c00027_NODE_12...region001	4404
SMGC_361.c00030_NODE_14...region001	4405
SMGC_361.c00031_NODE_15...region001	4406
SMGC_361.c00033_NODE_16...region001	4407
BGC0000413	4410
SMGC_145.c00005_NODE_14...region001	4410
SMGC_346.c00037_NODE_44...region001	4410
SMGC_361.c00045_NODE_29...region001	4410
SMGC_451.c00004_NODE_91...region001	4410
SMGC_361.c00077_NODE_17...region001	4414
SMGC_342.c00031_NODE_50...region001	4415
SMGC_362.c00081_NODE_31...region001	4415
SMGC_470.c00012_NODE_45...region001	4415
SMGC_531.c00064_NODE_16...region001	4415
SMGC_556.c00101_NODE_87...region001	4415
SMGC_77.c00027_NODE_27...region001	4415
SMGC_78.c00003_NODE_3_...region001	4415
SMGC_364.c00043_NODE_42...region001	4418
SMGC_364.c00125_NODE_10...region001	4419
SMGC_364.c00348_NODE_34...region001	4420
SMGC_365.c00008_NODE_38...region001	4421
SMGC_365.c00014_NODE_55...region001	4422
SMGC_367.c00304_NODE_24...region001	4424
SMGC_367.c00368_NODE_37...region001	4425
SMGC_367.c00371_NODE_37...region001	4426
SMGC_368.c00023_NODE_17...region001	4427
SMGC_368.c00270_NODE_14...region001	4428
BGC0000860	4432
SMGC_37.c00022_NODE_61...region001	4432
SMGC_37.c00023_NODE_62...region001	4433
SMGC_37.c00025_NODE_70...region001	4434
SMGC_254.c00259_NODE_24...region001	4436
SMGC_258.c00270_NODE_26...region001	4436
SMGC_297.c00213_NODE_17...region001	4436
SMGC_37.c00041_NODE_13...region001	4436
SMGC_528.c00004_NODE_17...region002	4436
SMGC_64.c00034_NODE_30...region001	4436
SMGC_37.c00146_NODE_55...region001	4437
SMGC_37.c00155_NODE_62...region001	4438
SMGC_37.c00168_NODE_75...region001	4439
SMGC_37.c00182_NODE_89...region001	4440
SMGC_37.c00187_NODE_96...region001	4441
SMGC_37.c00246_NODE_25...region001	4442
SMGC_370.c00018_NODE_31...region001	4443
SMGC_370.c00070_NODE_21...region001	4444
SMGC_373.c00051_NODE_52...region001	4446
SMGC_374.c00049_NODE_26...region001	4447
SMGC_374.c00060_NODE_32...region001	4448
SMGC_374.c00080_NODE_59...region001	4449
SMGC_375.c00001_NODE_67...region001	4450
SMGC_375.c00021_NODE_31...region001	4451
SMGC_377.c00015_NODE_12...region001	4452
SMGC_13.c00001_NODE_18...region001	4453
SMGC_202.c00013_NODE_47...region001	4453
SMGC_378.c00065_NODE_10...region001	4453
LK1134_6.region001	4456
LK1289_14.region001	4456
LK948_13.region001	4456
SMGC_122.c00006_NODE_26...region001	4456
SMGC_142.c00006_NODE_23...region001	4456
SMGC_212.c00001_NODE_2_...region001	4456
SMGC_263.c00002_NODE_3_...region002	4456
SMGC_337.c00040_NODE_20...region001	4456
SMGC_360.c00040_NODE_17...region001	4456
SMGC_38.c00012_NODE_43...region001	4456
SMGC_90.c00004_NODE_4_...region001	4456
SMGC_92.c00007_NODE_7_...region001	4456
SMGC_38.c00021_NODE_11...region001	4457
SMGC_86.c00019_NODE_19...region001	4457
SMGC_38.c00030_NODE_17...region001	4458
SMGC_38.c00055_NODE_58...region001	4459
SMGC_381.c00002_NODE_4_...region001	4460
SMGC_388.c00010_NODE_52...region001	4460
SMGC_381.c00007_NODE_41...region001	4462
SMGC_388.c00031_NODE_31...region001	4462
SMGC_381.c00035_NODE_57...region001	4464
SMGC_388.c00063_NODE_94...region001	4464
SMGC_381.c00072_NODE_26...region001	4466
SMGC_383.c00027_NODE_16...region001	4468
SMGC_534.c00113_NODE_12...region001	4468
SMGC_384.c00001_NODE_15...region001	4469
SMGC_384.c00002_NODE_24...region001	4470
SMGC_382.c00066_NODE_14...region001	4472
SMGC_385.c00043_NODE_64...region001	4472
SMGC_386.c00015_NODE_58...region001	4473
SMGC_388.c00009_NODE_45...region001	4476
SMGC_388.c00023_NODE_17...region001	4478
SMGC_381.c00036_NODE_60...region001	4480
SMGC_388.c00054_NODE_76...region001	4480
SMGC_39.c00003_NODE_6_...region001	4482
SMGC_39.c00012_NODE_48...region001	4483
SMGC_39.c00018_NODE_79...region001	4484
SMGC_390.c00020_NODE_36...region001	4485
SMGC_390.c00027_NODE_46...region001	4486
SMGC_390.c00087_NODE_13...region001	4487
SMGC_390.c00090_NODE_14...region001	4488
SMGC_116.c00007_NODE_55...region001	4489
SMGC_390.c00100_NODE_16...region001	4489
SMGC_390.c00112_NODE_19...region001	4490
SMGC_390.c00151_NODE_29...region001	4491
SMGC_391.c00066_NODE_38...region001	4492
SMGC_391.c00077_NODE_40...region001	4493
SMGC_391.c00108_NODE_47...region001	4494
SMGC_391.c00136_NODE_52...region001	4495
SMGC_391.c00187_NODE_60...region001	4496
SMGC_391.c00258_NODE_74...region001	4497
SMGC_391.c00387_NODE_10...region001	4498
SMGC_391.c00438_NODE_11...region001	4499
SMGC_391.c00472_NODE_12...region001	4500
SMGC_391.c00482_NODE_12...region001	4501
SMGC_391.c00497_NODE_13...region001	4502
SMGC_391.c00507_NODE_13...region001	4503
SMGC_391.c00563_NODE_15...region001	4504
SMGC_391.c00595_NODE_17...region001	4505
SMGC_391.c00641_NODE_19...region001	4506
SMGC_391.c00666_NODE_20...region001	4507
SMGC_391.c00708_NODE_22...region001	4508
SMGC_391.c00785_NODE_28...region001	4509
SMGC_391.c00823_NODE_30...region001	4511
SMGC_391.c00839_NODE_31...region001	4512
SMGC_391.c00852_NODE_33...region001	4513
SMGC_392.c00003_NODE_21...region001	4514
SMGC_392.c00006_NODE_40...region001	4515
SMGC_392.c00018_NODE_99...region001	4517
SMGC_392.c00023_NODE_11...region001	4518
SMGC_392.c00025_NODE_16...region001	4519
SMGC_392.c00029_NODE_17...region001	4520
SMGC_392.c00031_NODE_17...region001	4521
SMGC_392.c00033_NODE_21...region001	4522
SMGC_217.c00018_NODE_18...region001	4523
SMGC_392.c00040_NODE_28...region001	4523
SMGC_61.c00016_NODE_31...region001	4523
SMGC_392.c00052_NODE_61...region001	4524
SMGC_392.c00064_NODE_12...region001	4525
SMGC_393.c00010_NODE_78...region001	4526
SMGC_393.c00019_NODE_13...region001	4527
SMGC_393.c00033_NODE_18...region001	4528
SMGC_393.c00044_NODE_22...region001	4529
SMGC_393.c00053_NODE_24...region001	4530
SMGC_393.c00166_NODE_63...region001	4531
SMGC_393.c00291_NODE_13...region001	4532
SMGC_393.c00307_NODE_15...region001	4533
SMGC_393.c00365_NODE_21...region001	4534
SMGC_393.c00398_NODE_27...region001	4535
SMGC_394.c00008_NODE_48...region001	4536
SMGC_394.c00028_NODE_73...region001	4537
SMGC_394.c00050_NODE_94...region001	4538
SMGC_394.c00098_NODE_12...region001	4539
SMGC_394.c00111_NODE_12...region001	4540
SMGC_394.c00127_NODE_13...region001	4541
SMGC_394.c00136_NODE_13...region001	4542
SMGC_394.c00153_NODE_14...region001	4543
SMGC_394.c00195_NODE_16...region001	4544
SMGC_394.c00265_NODE_19...region001	4545
SMGC_394.c00289_NODE_20...region001	4546
SMGC_394.c00306_NODE_21...region001	4547
SMGC_394.c00319_NODE_21...region001	4548
SMGC_394.c00349_NODE_22...region001	4549
SMGC_394.c00377_NODE_23...region001	4550
SMGC_394.c00382_NODE_24...region001	4551
SMGC_394.c00389_NODE_24...region001	4552
SMGC_394.c00435_NODE_27...region001	4553
SMGC_394.c00582_NODE_34...region001	4554
SMGC_394.c00600_NODE_35...region001	4555
SMGC_394.c00615_NODE_36...region001	4556
SMGC_394.c00617_NODE_36...region001	4557
SMGC_394.c00631_NODE_37...region001	4558
SMGC_394.c00771_NODE_45...region001	4559
SMGC_394.c00807_NODE_47...region001	4560
SMGC_394.c00998_NODE_60...region001	4561
SMGC_394.c01002_NODE_61...region001	4562
SMGC_395.c00019_NODE_72...region001	4564
SMGC_395.c00040_NODE_16...region001	4565
SMGC_395.c00076_NODE_97...region001	4566
SMGC_396.c00011_NODE_65...region001	4567
SMGC_396.c00021_NODE_96...region001	4568
SMGC_397.c00117_NODE_48...region001	4569
SMGC_397.c00306_NODE_12...region001	4570
SMGC_398.c00005_NODE_13...region001	4571
SMGC_399.c00037_NODE_96...region001	4572
SMGC_93.c00059_NODE_59...region001	4572
SMGC_399.c00038_NODE_98...region001	4573
SMGC_399.c00079_NODE_61...region001	4574
LK434_2.region002	4575
SMGC_399.c00084_NODE_70...region001	4575
SMGC_487.c00091_NODE_68...region001	4575
SMGC_601.c00001_NODE_56...region001	4575
SMGC_4.c00018_NODE_32...region001	4576
SMGC_4.c00063_NODE_67...region001	4577
LK1279_22.region001	4580
SMGC_40.c00007_NODE_63...region001	4580
SMGC_400.c00015_NODE_68...region001	4581
SMGC_400.c00021_NODE_87...region001	4582
SMGC_400.c00026_NODE_12...region001	4583
SMGC_400.c00090_NODE_63...region001	4584
SMGC_400.c00109_NODE_91...region001	4585
SMGC_400.c00129_NODE_12...region001	4586
SMGC_401.c00337_NODE_11...region001	4587
SMGC_402.c00004_NODE_19...region002	4590
SMGC_402.c00005_NODE_20...region001	4591
SMGC_402.c00005_NODE_20...region002	4592
SMGC_402.c00007_NODE_36...region001	4593
SMGC_402.c00014_NODE_67...region001	4595
SMGC_402.c00020_NODE_91...region001	4596
SMGC_402.c00021_NODE_10...region001	4597
LK1054_7.region001	4598
SMGC_189.c00852_NODE_17...region001	4598
SMGC_195.c00118_NODE_19...region001	4598
SMGC_402.c00024_NODE_13...region001	4598
SMGC_487.c00014_NODE_11...region001	4598
SMGC_570.c00008_NODE_34...region001	4598
SMGC_60.c00031_NODE_20...region001	4598
SMGC_402.c00027_NODE_14...region001	4599
SMGC_402.c00028_NODE_14...region001	4600
SMGC_487.c00015_NODE_12...region001	4600
SMGC_404.c00102_NODE_19...region001	4602
SMGC_404.c00387_NODE_49...region001	4603
SMGC_1.c00006_NODE_71...region001	4604
SMGC_372.c00018_NODE_37...region001	4604
SMGC_405.c00043_NODE_14...region001	4604
SMGC_405.c00084_NODE_19...region001	4605
SMGC_444.c00048_NODE_11...region001	4605
SMGC_447.c00019_NODE_59...region001	4605
SMGC_405.c00678_NODE_13...region001	4606
SMGC_406.c00100_NODE_32...region001	4607
SMGC_406.c00485_NODE_70...region001	4608
SMGC_406.c00922_NODE_11...region001	4609
SMGC_407.c00159_NODE_23...region001	4611
SMGC_407.c00496_NODE_50...region001	4612
SMGC_407.c00526_NODE_53...region001	4613
SMGC_407.c00754_NODE_76...region001	4614
SMGC_407.c00839_NODE_86...region001	4615
SMGC_408.c00123_NODE_19...region001	4616
SMGC_408.c00461_NODE_67...region001	4617
SMGC_408.c00620_NODE_11...region001	4618
SMGC_424.c00128_NODE_12...region001	4618
SMGC_408.c00651_NODE_12...region001	4619
SMGC_409.c00195_NODE_10...region001	4621
SMGC_409.c00230_NODE_12...region001	4622
SMGC_409.c00260_NODE_14...region001	4623
SMGC_409.c00266_NODE_14...region001	4624
SMGC_409.c00277_NODE_15...region001	4625
SMGC_409.c00394_NODE_22...region001	4626
SMGC_409.c00434_NODE_26...region001	4627
SMGC_41.c00002_NODE_10...region001	4629
SMGC_41.c00002_NODE_10...region002	4630
SMGC_41.c00003_NODE_13...region001	4631
SMGC_41.c00003_NODE_13...region002	4632
SMGC_41.c00004_NODE_15...region001	4633
SMGC_41.c00005_NODE_17...region001	4634
SMGC_41.c00005_NODE_17...region002	4635
SMGC_41.c00009_NODE_24...region001	4636
SMGC_41.c00012_NODE_35...region001	4637
SMGC_41.c00022_NODE_73...region001	4638
SMGC_41.c00025_NODE_11...region001	4639
SMGC_410.c00002_NODE_7_...region001	4640
SMGC_410.c00003_NODE_10...region001	4641
SMGC_410.c00009_NODE_43...region001	4642
SMGC_410.c00018_NODE_24...region001	4643
SMGC_410.c00020_NODE_28...region001	4644
SMGC_410.c00032_NODE_90...region001	4645
SMGC_411.c00007_NODE_22...region001	4646
SMGC_411.c00011_NODE_58...region001	4647
SMGC_411.c00013_NODE_79...region001	4648
SMGC_412.c00005_NODE_59...region001	4649
SMGC_412.c00020_NODE_14...region001	4650
SMGC_413.c00041_NODE_88...region001	4651
SMGC_413.c00054_NODE_10...region001	4652
SMGC_413.c00064_NODE_12...region001	4653
SMGC_413.c00071_NODE_13...region001	4654
SMGC_413.c00133_NODE_29...region001	4655
SMGC_413.c00227_NODE_77...region001	4656
SMGC_414.c00088_NODE_14...region001	4657
SMGC_414.c00091_NODE_14...region001	4658
SMGC_414.c00996_NODE_73...region001	4659
SMGC_414.c01180_NODE_90...region001	4660
SMGC_415.c00287_NODE_56...region001	4661
SMGC_416.c00051_NODE_34...region001	4662
SMGC_416.c00112_NODE_48...region001	4663
SMGC_416.c00232_NODE_67...region001	4664
SMGC_416.c00245_NODE_70...region001	4665
SMGC_391.c00788_NODE_28...region001	4666
SMGC_416.c00404_NODE_95...region001	4666
SMGC_416.c00748_NODE_16...region001	4667
SMGC_416.c00946_NODE_20...region001	4668
SMGC_416.c00999_NODE_22...region001	4669
SMGC_42.c00003_NODE_16...region001	4672
SMGC_403.c00008_NODE_41...region001	4673
SMGC_42.c00017_NODE_20...region001	4673
SMGC_420.c00163_NODE_13...region001	4674
SMGC_421.c00002_NODE_8_...region001	4675
SMGC_422.c00001_NODE_57...region001	4676
SMGC_422.c00069_NODE_13...region001	4677
