"acc","assay_type","bioproject","biosample_link","cANI","collection_date_sam","containment","geo_loc_name_country_calc","lat_lon","organism"
"SRR11743028","WGS","PRJNA620783","https://www.ncbi.nlm.nih.gov/biosample/SAMN14510895","0.94","2016-12-06","0.26","USA","[41.1681,-96.4109]","soil metagenome"
"SRR6145088","WGS","PRJNA413474","https://www.ncbi.nlm.nih.gov/biosample/SAMN07749864","0.95","2017-07-10","0.34","Hong Kong","[22.3,114.17]","skin metagenome"
"ERR1700689","WGS","PRJEB8420","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4521339","0.91","2011-07-04","0.15","Canada","NP","soil metagenome"
"SRR5918995","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04873881","0.94","2012-08-11","0.27","Australia","[-36.67146,142.28934]","soil metagenome"
"SRR10585515","WGS","PRJNA593573","https://www.ncbi.nlm.nih.gov/biosample/SAMN13481418","0.9","2018-10-02","0.11","Singapore","[1.42,103.7]","leaf metagenome"
"SRR8936469","WGS","PRJNA528368","https://www.ncbi.nlm.nih.gov/biosample/SAMN11415806","0.92","2018-09-01","0.18","China","[23.14,113.34]","soil metagenome"
"SRR14373508","WGS","PRJNA689669","https://www.ncbi.nlm.nih.gov/biosample/SAMN18779847","0.93","2019-06-16","0.21","China","[23.4,102.25]","metagenome"
"SRR7245658","WGS","PRJNA473166","https://www.ncbi.nlm.nih.gov/biosample/SAMN09289883","0.92","2012-05-15","0.16","USA","[43.068472,-70.863333]","sediment metagenome"
"SRR3642573","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN04999359","0.91","2012-11-01","0.13","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR7026339","WGS","PRJNA443192","https://www.ncbi.nlm.nih.gov/biosample/SAMN08776914","0.91","2016-08-07","0.13","USA","[38.9228,-106.9541]","soil metagenome"
"SRR13708145","WGS","PRJNA701786","https://www.ncbi.nlm.nih.gov/biosample/SAMN17911234","0.93","2019-07-01","0.21","China","[36.11,117.08]","soil metagenome"
"ERR5083302","WGS","PRJEB42399","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7777015","0.91","NP","0.15","Singapore","NP","metagenome"
"SRR6788424","WGS","PRJNA429141","https://www.ncbi.nlm.nih.gov/biosample/SAMN08331102","0.9","2017-05-23","0.1","Czech Republic","[48.846361,14.487639]","freshwater metagenome"
"ERR1700721","WGS","PRJEB8420","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4521371","0.91","2011-07-07","0.14","Canada","NP","soil metagenome"
"ERR3858123","WGS","PRJEB36505","https://www.ncbi.nlm.nih.gov/biosample/SAMEA6512643","0.9","2019-01-09","0.11","NP","NP","groundwater metagenome"
"SRR11106621","OTHER","PRJNA606813","https://www.ncbi.nlm.nih.gov/biosample/SAMN14114372","0.91","2018-07-28","0.15","uncalculated","[""missing""]","mangrove metagenome"
"SRR7471225","WGS","PRJNA464535","https://www.ncbi.nlm.nih.gov/biosample/SAMN09091558","0.9","2009-12-13","0.1","Puerto Rico","[""18 N 65 W""]","soil metagenome"
"SRR1586278","WGS","PRJNA261849","https://www.ncbi.nlm.nih.gov/biosample/SAMN03075723","0.91","NP","0.14","Canada","[""not applicable""]","soil metagenome"
"DRR046817","WGS","PRJDB4244","https://www.ncbi.nlm.nih.gov/biosample/SAMD00041426","0.93","NP","0.2","Japan","[35.6693,139.4257]","activated sludge metagenome"
"ERR3209939","WGS","PRJEB31632","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5410199","0.94","NP","0.26","NP","NP","metagenome"
"ERR1726853","WGS","PRJEB4352","https://www.ncbi.nlm.nih.gov/biosample/SAMEA2732891","0.95","NP","0.36","NP","NP","marine metagenome"
"SRR5240579","OTHER","PRJNA369713","https://www.ncbi.nlm.nih.gov/biosample/SAMN06292175","0.91","2014-01-13","0.13","USA","[""not collected""]","indoor metagenome"
"DRR160715","WGS","PRJDB7705","https://www.ncbi.nlm.nih.gov/biosample/SAMD00152206","0.9","2015-05-01","0.12","Japan","[38.249,140.244]","soil metagenome"
"SRR5918996","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04873873","0.94","2012-11-07","0.27","Australia","[-35.11641,141.97633]","soil metagenome"
"SRR13608706","WGS","PRJNA693684","https://www.ncbi.nlm.nih.gov/biosample/SAMN17394072","0.93","2019-04-17","0.22","United Kingdom","[""not applicable""]","metagenome"
"SRR11659454","WGS","PRJNA628860","https://www.ncbi.nlm.nih.gov/biosample/SAMN14785275","0.9","2019-10-24","0.11","China","[""missing""]","soil metagenome"
"SRR7907986","WGS","PRJNA492172","https://www.ncbi.nlm.nih.gov/biosample/SAMN10094631","0.91","NP","0.14","uncalculated","[""missing""]","soil metagenome"
"SRR8652717","WGS","PRJNA522291","https://www.ncbi.nlm.nih.gov/biosample/SAMN10939624","0.91","2016-09-15","0.14","Mexico","[19.51,-98.55]","sediment metagenome"
"SRR12418371","WGS","PRJNA656125","https://www.ncbi.nlm.nih.gov/biosample/SAMN15772035","0.91","2019-01-21","0.13","Australia","[-37.926514,145.313136]","soil metagenome"
"SRR12102602","WGS","PRJNA642232","https://www.ncbi.nlm.nih.gov/biosample/SAMN15394146","0.91","2017-05-10","0.14","Israel","[31.25333333,34.75277778]","soil metagenome"
"SRR17933179","WGS","PRJNA804253","https://www.ncbi.nlm.nih.gov/biosample/SAMN25720196","0.91","2021-07-01","0.14","China","[40.22,116.23]","soil metagenome"
"SRR13590454","WGS","PRJNA698282","https://www.ncbi.nlm.nih.gov/biosample/SAMN17711335","0.93","2019-10-01","0.2","China","[""39 N 116 E""]","soil metagenome"
"SRR4030085","WGS","PRJNA329992","https://www.ncbi.nlm.nih.gov/biosample/SAMN05422159","0.91","2011-09-15","0.14","USA","[38.88,-120.64]","soil metagenome"
"SRR14277874","WGS","PRJNA722771","https://www.ncbi.nlm.nih.gov/biosample/SAMN18792956","0.9","2017-07-01","0.12","Hong Kong","[22.371448,113.966007]","metagenome"
"SRR7595454","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04873787","0.91","2014-05-01","0.12","Australia","[-30.20071,149.59752702]","soil metagenome"
"SRR5420280","WGS","PRJNA376580","https://www.ncbi.nlm.nih.gov/biosample/SAMN06443396","0.9","NP","0.11","USA","[""not collected""]","indoor metagenome"
"SRR12266087","OTHER","PRJNA647252","https://www.ncbi.nlm.nih.gov/biosample/SAMN15580182","0.92","2019-05-10","0.18","uncalculated","[""missing""]","soil metagenome"
"SRR13443334","WGS","PRJNA688583","https://www.ncbi.nlm.nih.gov/biosample/SAMN17302157","0.9","2019-04-24","0.12","USA","[""not applicable""]","soil metagenome"
"ERR2683274","WGS","PRJEB27621","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4777531","0.9","2017-06-13","0.1","USA","NP","wastewater metagenome"
"SRR5881985","WGS","PRJNA364679","https://www.ncbi.nlm.nih.gov/biosample/SAMN06265830","0.92","2011-01-15","0.17","uncalculated","[-78.0586,163.6839]","terrestrial metagenome"
"SRR12418378","WGS","PRJNA656125","https://www.ncbi.nlm.nih.gov/biosample/SAMN15772028","0.91","2019-01-29","0.15","Australia","[-23.977765,133.712524]","soil metagenome"
"SRR5123286","WGS","PRJNA358310","https://www.ncbi.nlm.nih.gov/biosample/SAMN06169817","0.94","2015-10-01","0.29","Cameroon","[""missing""]","wastewater metagenome"
"ERR3209961","WGS","PRJEB31632","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5410221","0.9","NP","0.12","NP","NP","metagenome"
"ERR5909849","WGS","PRJEB44903","https://www.ncbi.nlm.nih.gov/biosample/SAMEA8730820","0.9","NP","0.12","NP","NP","Mentha aquatica"
"SRR5918992","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04873879","0.94","2012-11-07","0.26","Australia","[-35.12282,141.99678]","soil metagenome"
"SRR13213271","WCS","PRJNA506850","https://www.ncbi.nlm.nih.gov/biosample/SAMN17020119","0.9","2016-06-01","0.1","USA","[37.20023629,-80.56444913]","manure metagenome"
"ERR2683163","WGS","PRJEB27621","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4777420","0.9","2017-06-12","0.1","Pakistan","NP","wastewater metagenome"
"SRR9032267","WGS","PRJNA539716","https://www.ncbi.nlm.nih.gov/biosample/SAMN11532664","0.94","2018-03-25","0.3","USA","[39.6475,-79.9369]","soil metagenome"
"SRR10686918","WGS","PRJNA594760","https://www.ncbi.nlm.nih.gov/biosample/SAMN13552554","0.92","NP","0.18","China","[27.9346,115.3114]","plant metagenome"
"SRR13165308","WGS","PRJNA681475","https://www.ncbi.nlm.nih.gov/biosample/SAMN16954465","0.92","NP","0.19","uncalculated","[-71.8783,-68.25]","soil metagenome"
"SRR11674054","WGS","PRJNA629478","https://www.ncbi.nlm.nih.gov/biosample/SAMN14825675","0.9","2018-08-29","0.11","Denmark","[55.649286,12.058568]","activated sludge metagenome"
"SRR9924805","WGS","PRJNA559231","https://www.ncbi.nlm.nih.gov/biosample/SAMN12530128","0.91","2014-10-01","0.14","China","[31.46,118.34]","freshwater sediment metagenome"
"SRR12893754","WGS","PRJNA671748","https://www.ncbi.nlm.nih.gov/biosample/SAMN16550335","0.9","2017-07-04","0.11","Hong Kong","[22.370773,114.185232]","metagenome"
"SRR12825433","WGS","PRJNA668816","https://www.ncbi.nlm.nih.gov/biosample/SAMN16424709","0.94","2018-11-12","0.25","New Zealand","[-36.550667,174.65225]","sediment metagenome"
"SRR6241621","WGS","PRJNA416593","https://www.ncbi.nlm.nih.gov/biosample/SAMN07960329","0.93","2014-08-21","0.23","USA","[38.9383,-110.1342]","groundwater metagenome"
"ERR2683118","WGS","PRJEB27621","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4777375","0.92","2017-06-13","0.18","Malawi","NP","wastewater metagenome"
"ERR2592283","WGS","PRJEB13831","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4527679","0.9","2016-01-12","0.11","Zambia","NP","wastewater metagenome"
"SRR10686808","WGS","PRJNA594760","https://www.ncbi.nlm.nih.gov/biosample/SAMN13552546","0.92","NP","0.16","China","[30.9612,114.6454]","plant metagenome"
"SRR6917470","WGS","PRJNA445836","https://www.ncbi.nlm.nih.gov/biosample/SAMN08802844","0.91","2014-09-20","0.15","China","[34.56,112.58]","metagenome"
"SRR17140449","WGS","PRJNA781277","https://www.ncbi.nlm.nih.gov/biosample/SAMN23245198","0.9","2018-02-06","0.12","uncalculated","[""not applicable""]","indoor metagenome"
"SRR10613575","WGS","PRJNA486429","https://www.ncbi.nlm.nih.gov/biosample/SAMN13518563","0.92","NP","0.18","China","[40.0047,116.3261]","air metagenome"
"SRR7216773","CLONE","PRJNA385762","https://www.ncbi.nlm.nih.gov/biosample/SAMN09258850","0.96","2012-08-01","0.39","uncalculated","[-15.16,-13.35]","hydrothermal vent metagenome"
"SRR13455290","OTHER","PRJNA692995","https://www.ncbi.nlm.nih.gov/biosample/SAMN17373745","0.92","2019-04-23","0.18","China","[""44 N 125 E""]","soil metagenome"
"SRR11921699","OTHER","PRJNA506850","https://www.ncbi.nlm.nih.gov/biosample/SAMN14814555","0.9","2015-04-01","0.12","USA","[36.662639,-76.733972]","metagenome"
"ERR5385029","WGS","PRJEB30847","https://www.ncbi.nlm.nih.gov/biosample/SAMEA8103253","0.91","2017-10-17","0.12","United Kingdom","NP","Hordeum vulgare"
"SRR8205303","OTHER","PRJNA505928","https://www.ncbi.nlm.nih.gov/biosample/SAMN10439584","0.93","NP","0.21","uncalculated","[""missing""]","soil metagenome"
"SRR10002715","WGS","PRJNA561080","https://www.ncbi.nlm.nih.gov/biosample/SAMN12606706","0.94","2017-08-21","0.28","United Kingdom","[51.5245,-0.1381]","air metagenome"
"SRR17534921","WGS","PRJNA604820","https://www.ncbi.nlm.nih.gov/biosample/SAMN21207439","0.9","2012-11-27","0.11","USA","[38.984652,-77.094709]","human skin metagenome"
"ERR5859551","OTHER","PRJEB43407","https://www.ncbi.nlm.nih.gov/biosample/SAMEA8616655","0.94","2011-10-01","0.28","United Kingdom","NP","soil metagenome"
"SRR11678611","WGS","PRJNA621566","https://www.ncbi.nlm.nih.gov/biosample/SAMN14514942","0.94","2017-06-07","0.28","USA","[39.032,-120.4433]","soil metagenome"
"SRR5039902","WGA","PRJNA353040","https://www.ncbi.nlm.nih.gov/biosample/SAMN06016048","0.91","2014-10-01","0.13","China","[34.26,108.07]","soil metagenome"
"SRR16548392","WGA","PRJNA773615","https://www.ncbi.nlm.nih.gov/biosample/SAMN22502076","0.91","2020-10-28","0.13","uncalculated","[""missing""]","aquatic metagenome"
"ERR1742256","WGS","PRJEB8420","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4559815","0.92","2007-07-15","0.18","Canada","NP","soil metagenome"
"SRR10763732","WGS","PRJNA597058","https://www.ncbi.nlm.nih.gov/biosample/SAMN13676227","0.9","2017-07-03","0.11","USA","[35.67,-78.498]","plant metagenome"
"SRR12550819","WGS","PRJNA632564","https://www.ncbi.nlm.nih.gov/biosample/SAMN14912150","0.91","2018-08-01","0.14","China","[18.33,109.45]","soil metagenome"
"SRR11449177","WGS","PRJNA616167","https://www.ncbi.nlm.nih.gov/biosample/SAMN14483312","0.91","2019-04-16","0.14","China","[34.57,116.42]","soil metagenome"
"SRR7186623","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934529","0.92","2013-09-01","0.17","China","[34.16,108.4]","root metagenome"
"SRR13725885","WGS","PRJNA699281","https://www.ncbi.nlm.nih.gov/biosample/SAMN17618258","0.94","NP","0.3","USA","[41.73,-72.79]","metagenome"
"SRR15377920","WGS","PRJNA714922","https://www.ncbi.nlm.nih.gov/biosample/SAMN18647627","0.91","2018-08-01","0.15","USA","[44.194817,-86.091533]","soil metagenome"
"ERR5194682","WGS","PRJEB42539","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7874153","0.9","NP","0.12","NP","NP","human nasopharyngeal metagenome"
"SRR12721342","WGA","PRJNA666015","https://www.ncbi.nlm.nih.gov/biosample/SAMN16276740","0.91","2017-07-01","0.14","China","[26.14,105.42]","soil metagenome"
"SRR14373531","WGS","PRJNA689669","https://www.ncbi.nlm.nih.gov/biosample/SAMN18779823","0.92","2019-01-17","0.16","China","[23.42,102.27]","metagenome"
"SRR3985188","WGS","PRJNA330291","https://www.ncbi.nlm.nih.gov/biosample/SAMN05422057","0.91","2012-08-05","0.13","USA","[71.2999,-156.61]","peat metagenome"
"SRR3989220","WGS","PRJNA330059","https://www.ncbi.nlm.nih.gov/biosample/SAMN05422035","0.9","NP","0.1","USA","[71.290565,-156.788622]","peat metagenome"
"SRR3642494","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN04999046","0.92","2013-11-01","0.16","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR10127269","WGS","PRJNA404245","https://www.ncbi.nlm.nih.gov/biosample/SAMN12740642","0.94","2012-06-04","0.29","Mexico","[21.195,-100.439]","soil metagenome"
"SRR5460690","WGS","PRJNA365413","https://www.ncbi.nlm.nih.gov/biosample/SAMN06264565","0.94","2014-08-14","0.3","USA","[35.8443,-83.9607]","rhizosphere metagenome"
"SRR5919282","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04873621","0.91","2011-11-17","0.15","Australia","[-28.05314507,120.5453166]","soil metagenome"
"SRR14493006","WGS","PRJNA728386","https://www.ncbi.nlm.nih.gov/biosample/SAMN19079000","0.91","2020-11-09","0.15","China","[22.407,114.214]","wastewater metagenome"
"SRR8205300","OTHER","PRJNA505928","https://www.ncbi.nlm.nih.gov/biosample/SAMN10439579","0.91","NP","0.13","uncalculated","[""missing""]","soil metagenome"
"SRR2093883","WGS","PRJNA289185","https://www.ncbi.nlm.nih.gov/biosample/SAMN03846804","0.91","2014-08-01","0.14","China","[""missing""]","soil metagenome"
"SRR5468431","WGS","PRJNA367383","https://www.ncbi.nlm.nih.gov/biosample/SAMN06267057","0.91","2015-05-05","0.14","USA","[47.0991,-99.1044]","freshwater sediment metagenome"
"SRR11829121","WGS","PRJNA634398","https://www.ncbi.nlm.nih.gov/biosample/SAMN14995801","0.92","2019-05-28","0.17","China","[36.13,120.71]","soil metagenome"
"SRR7448267","WGA","PRJNA477767","https://www.ncbi.nlm.nih.gov/biosample/SAMN09499174","0.9","2015-11-03","0.1","China","[34.2487,119.8167]","soil metagenome"
"SRR12773039","WGS","PRJNA667256","https://www.ncbi.nlm.nih.gov/biosample/SAMN16362764","0.9","2016-10-01","0.11","Canada","[49.700158,-112.7633999]","soil metagenome"
"SRR15910688","WGS","PRJNA763731","https://www.ncbi.nlm.nih.gov/biosample/SAMN21448399","0.9","2020-06-30","0.12","China","[31.41,121.67]","soil metagenome"
"SRR14843446","OTHER","PRJNA738647","https://www.ncbi.nlm.nih.gov/biosample/SAMN19736213","0.91","2018-06-27","0.14","China","[43.34,124.11]","soil metagenome"
"SRR10260009","WGA","PRJNA576996","https://www.ncbi.nlm.nih.gov/biosample/SAMN13016625","0.92","2015-08-01","0.18","China","[23.94389,101.5]","soil metagenome"
"SRR8859388","WGA","PRJNA531090","https://www.ncbi.nlm.nih.gov/biosample/SAMN11349654","0.92","2017-02-21","0.19","India","[28.32,77.18]","freshwater sediment metagenome"
"SRR3974375","WGS","PRJNA330133","https://www.ncbi.nlm.nih.gov/biosample/SAMN05421701","0.9","2009-05-10","0.11","Puerto Rico","[""18 N 65 W""]","soil metagenome"
"SRR8554483","WGS","PRJNA518246","https://www.ncbi.nlm.nih.gov/biosample/SAMN10864110","0.9","2017-08-18","0.1","Finland","[63.0472,21.7116]","soil metagenome"
"SRR3189134","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN04360107","0.96","2014-04-11","0.4","USA","[38.984652,-77.094709]","human skin metagenome"
"ERR4392702","WGS","PRJEB39497","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7090481","0.92","NP","0.16","USA","NP","soil metagenome"
"SRR11734599","WGS","PRJNA629394","https://www.ncbi.nlm.nih.gov/biosample/SAMN14775388","0.93","2017-05-01","0.2","China","[22.53,113.99]","sediment metagenome"
"SRR5050719","OTHER","PRJNA350710","https://www.ncbi.nlm.nih.gov/biosample/SAMN05949038","0.92","NP","0.16","USA","[64.9,-147.62]","permafrost metagenome"
"ERR4682805","WGS","PRJEB40816","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7428447","0.92","2018-06-20","0.16","Tanzania","NP","wastewater metagenome"
"SRR5207343","WGS","PRJNA367030","https://www.ncbi.nlm.nih.gov/biosample/SAMN06267591","0.9","2014-08-01","0.11","Canada","[45.54,-73.72]","soil metagenome"
"SRR17616333","WGS","PRJNA795566","https://www.ncbi.nlm.nih.gov/biosample/SAMN24720280","0.91","2020-08-01","0.13","uncalculated","[""missing""]","soil metagenome"
"SRR7186588","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934563","0.92","2013-09-01","0.19","China","[34.16,108.4]","root metagenome"
"SRR13614391","WGS","PRJNA697905","https://www.ncbi.nlm.nih.gov/biosample/SAMN17677535","0.93","2019-08-01","0.21","China","[37.3,116.65]","soil metagenome"
"SRR13837121","WGS","PRJNA664514","https://www.ncbi.nlm.nih.gov/biosample/SAMN18114835","0.95","2017-10-01","0.37","USA","[34.05,-114.3]","soil metagenome"
"ERR1700679","WGS","PRJEB8420","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4521329","0.91","2011-07-04","0.13","Canada","NP","soil metagenome"
"SRR8821148","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN07483741","0.9","2014-11-21","0.1","Australia","[-41.75815,147.1716]","soil metagenome"
"SRR400291","OTHER","NP","https://www.ncbi.nlm.nih.gov/biosample/SAMN00736155","0.93","NP","0.21","NP","NP","soil metagenome"
"SRR14569896","WGS","PRJNA730325","https://www.ncbi.nlm.nih.gov/biosample/SAMN19228495","0.9","2019-09-21","0.11","uncalculated","[""missing""]","soil metagenome"
"SRR7004346","WGS","PRJNA443532","https://www.ncbi.nlm.nih.gov/biosample/SAMN08777026","0.91","2015-10-01","0.13","Colombia","[4.2396,-73.2024]","peat metagenome"
"SRR7006882","WGS","PRJNA444166","https://www.ncbi.nlm.nih.gov/biosample/SAMN08777643","0.9","2016-09-15","0.11","USA","[38.9195,-106.9496]","freshwater sediment metagenome"
"ERR4182673","WGS","PRJEB34461","https://www.ncbi.nlm.nih.gov/biosample/SAMEA6634161","0.91","2016-01-01","0.15","uncalculated","NP","soil metagenome"
"SRR3944652","WGS","PRJNA323828","https://www.ncbi.nlm.nih.gov/biosample/SAMN05150023","0.9","2013-11-01","0.11","United Kingdom","[52.6729,0.4123]","plant metagenome"
"SRR12404952","WGS","PRJNA506137","https://www.ncbi.nlm.nih.gov/biosample/SAMN15090769","0.9","2019-05-01","0.12","South Korea","[35.050501,126.982588]","metagenome"
"SRR14373456","WGS","PRJNA689669","https://www.ncbi.nlm.nih.gov/biosample/SAMN18780040","0.91","2019-01-17","0.13","China","[23.3,102.55]","metagenome"
"SRR7350911","CLONE","PRJNA476423","https://www.ncbi.nlm.nih.gov/biosample/SAMN09434446","0.92","2016-10-17","0.18","China","[43.47,123.2]","rhizosphere metagenome"
"SRR12687316","WGS","PRJNA664310","https://www.ncbi.nlm.nih.gov/biosample/SAMN16205492","0.92","2019-06-01","0.19","China","[44.39,83.33]","soil metagenome"
"SRR7687010","WGS","PRJNA468349","https://www.ncbi.nlm.nih.gov/biosample/SAMN09200102","0.91","2017-06-28","0.14","USA","[40.4449,-87.0297]","soil metagenome"
"SRR7186567","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934542","0.95","2013-09-01","0.38","China","[40.36,114.56]","root metagenome"
"SRR16902650","OTHER","PRJNA779280","https://www.ncbi.nlm.nih.gov/biosample/SAMN23026584","0.9","2019-09-15","0.11","China","[""missing""]","soil metagenome"
"SRR14117440","WGS","PRJNA718736","https://www.ncbi.nlm.nih.gov/biosample/SAMN18559652","0.92","2020-09-24","0.17","China","[31.25,102.56]","soil metagenome"
"SRR4027576","WGS","PRJNA336855","https://www.ncbi.nlm.nih.gov/biosample/SAMN05518500","0.92","2009-06-28","0.16","USA","[39.0042816,-77.1012173]","soil metagenome"
"SRR10763719","WGS","PRJNA597058","https://www.ncbi.nlm.nih.gov/biosample/SAMN13676239","0.91","2017-07-03","0.13","USA","[35.67,-78.498]","plant metagenome"
"ERR7179830","WGS","PRJEB48350","https://www.ncbi.nlm.nih.gov/biosample/SAMEA10033046","0.9","NP","0.1","Germany","NP","wastewater metagenome"
"SRR5039910","WGA","PRJNA353040","https://www.ncbi.nlm.nih.gov/biosample/SAMN06016048","0.91","2014-10-01","0.12","China","[34.26,108.07]","soil metagenome"
"SRR8205304","OTHER","PRJNA505928","https://www.ncbi.nlm.nih.gov/biosample/SAMN10439583","0.93","NP","0.2","uncalculated","[""missing""]","soil metagenome"
"SRR2546430","WGS","PRJNA297196","https://www.ncbi.nlm.nih.gov/biosample/SAMN04116737","0.93","2013-08-20","0.22","USA","[34.09,-118.43]","soil metagenome"
"ERR3209922","WGS","PRJEB31632","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5410182","0.91","NP","0.15","NP","NP","metagenome"
"SRR7093793","WGS","PRJNA441473","https://www.ncbi.nlm.nih.gov/biosample/SAMN08778064","0.93","2017-05-24","0.24","USA","[42.481016,-72.178343]","soil metagenome"
"SRR5260182","WGS","PRJNA370758","https://www.ncbi.nlm.nih.gov/biosample/SAMN06297448","0.9","2013-08-16","0.12","USA","[38.1087,-121.653]","rice paddy metagenome"
"SRR9948796","WGS","PRJNA559079","https://www.ncbi.nlm.nih.gov/biosample/SAMN12530651","0.94","2017-10-01","0.26","China","[22.811,103.9617]","soil metagenome"
"SRR17815040","WGS","PRJNA799881","https://www.ncbi.nlm.nih.gov/biosample/SAMN25211352","0.92","2018-11-18","0.15","China","[32.03,118.84]","soil metagenome"
"SRR13348766","WGS","PRJNA686265","https://www.ncbi.nlm.nih.gov/biosample/SAMN17127247","0.97","NP","0.48","Tanzania","[""Not Applicable""]","metagenome"
"SRR10763726","WGS","PRJNA597058","https://www.ncbi.nlm.nih.gov/biosample/SAMN13676233","0.9","2017-07-03","0.11","USA","[35.67,-78.498]","plant metagenome"
"SRR16016018","OTHER","PRJNA765386","https://www.ncbi.nlm.nih.gov/biosample/SAMN21557334","0.93","2020-08-02","0.2","China","[""45 N 122 E""]","soil metagenome"
"SRR12893872","WGS","PRJNA671748","https://www.ncbi.nlm.nih.gov/biosample/SAMN16550229","0.94","2017-07-10","0.27","Hong Kong","[22.395694,114.198536]","metagenome"
"SRR5918997","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04873878","0.95","2012-11-07","0.31","Australia","[-35.12282,141.99678]","soil metagenome"
"ERR2683239","WGS","PRJEB27621","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4777496","0.9","2017-06-16","0.12","Paraguay","NP","wastewater metagenome"
"SRR16995637","OTHER","PRJNA782356","https://www.ncbi.nlm.nih.gov/biosample/SAMN23376043","0.94","2020-08-06","0.28","China","[35.08,98.01]","soil metagenome"
"SRR5271163","WGS","PRJNA365850","https://www.ncbi.nlm.nih.gov/biosample/SAMN06267847","0.9","NP","0.1","Canada","[51.62,-128.09]","soil metagenome"
"SRR17078265","WGS","PRJNA781975","https://www.ncbi.nlm.nih.gov/biosample/SAMN23390019","0.9","2019-09-01","0.12","USA","[33.44,-117.42]","soil metagenome"
"SRR13789644","WGS","PRJNA699281","https://www.ncbi.nlm.nih.gov/biosample/SAMN17616994","0.91","NP","0.13","USA","[41.73,-72.79]","metagenome"
"SRR7521505","WGS","PRJNA480881","https://www.ncbi.nlm.nih.gov/biosample/SAMN09651496","0.9","2016-10-05","0.11","Brazil","[-19.1915,-57.604]","metagenome"
"SRR11734697","WGS","PRJNA629394","https://www.ncbi.nlm.nih.gov/biosample/SAMN14775411","0.9","2017-11-01","0.12","China","[21.6,108.99]","sediment metagenome"
"SRR10965082","WGS","PRJNA567236","https://www.ncbi.nlm.nih.gov/biosample/SAMN12793945","0.92","2017-06-06","0.18","USA","[38.9229,-106.9499]","sediment metagenome"
"SRR7011570","WGS","PRJNA443230","https://www.ncbi.nlm.nih.gov/biosample/SAMN08777311","0.9","2016-08-12","0.12","USA","[38.9134,-106.8956]","soil metagenome"
"SRR11658445","WGS","PRJNA628860","https://www.ncbi.nlm.nih.gov/biosample/SAMN14784736","0.9","2019-08-29","0.1","China","[""missing""]","soil metagenome"
"SRR14509992","WGS","PRJNA728956","https://www.ncbi.nlm.nih.gov/biosample/SAMN19107598","0.91","2019-05-01","0.15","China","[40.62,117.51]","metagenome"
"SRR17422638","RNA-Seq","PRJNA793924","https://www.ncbi.nlm.nih.gov/biosample/SAMN24593387","0.9","2019-08-10","0.11","China","[25.35,103.29]","soil metagenome"
"SRR17548904","WCS","PRJNA796067","https://www.ncbi.nlm.nih.gov/biosample/SAMN24813012","0.9","2017-03-14","0.12","China","[28.23,116.33]","soil metagenome"
"SRR16797981","WGS","PRJNA777435","https://www.ncbi.nlm.nih.gov/biosample/SAMN22876302","0.9","NP","0.11","Spain","[43.03,-8.08]","metagenome"
"SRR12550803","WGS","PRJNA632564","https://www.ncbi.nlm.nih.gov/biosample/SAMN14912167","0.92","2018-08-01","0.17","China","[18.33,109.45]","soil metagenome"
"SRR11614855","WGS","PRJNA620824","https://www.ncbi.nlm.nih.gov/biosample/SAMN14510900","0.94","2017-12-05","0.28","USA","[26.6539,-80.6288]","soil metagenome"
