"acc","assay_type","bioproject","biosample_link","cANI","collection_date_sam","containment","geo_loc_name_country_calc","lat_lon","organism"
"SRR9691054","WGS","PRJNA554750","https://www.ncbi.nlm.nih.gov/biosample/SAMN12282962","0.91","2013-08-16","0.13","China","[49.32,117.67]","soil metagenome"
"SRR3978361","WGS","PRJNA330078","https://www.ncbi.nlm.nih.gov/biosample/SAMN05422167","0.9","2011-09-15","0.11","USA","[38.88,-120.64]","soil metagenome"
"SRR10034932","OTHER","PRJNA562849","https://www.ncbi.nlm.nih.gov/biosample/SAMN12657054","0.9","2017-09-26","0.1","Sweden","[55.38,13.4]","soil metagenome"
"SRR13590450","WGS","PRJNA698282","https://www.ncbi.nlm.nih.gov/biosample/SAMN17711339","0.9","2019-10-01","0.11","China","[""39 N 116 E""]","soil metagenome"
"SRR5919198","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04873808","0.92","2012-10-17","0.16","Australia","[-25.3504,131.0516]","soil metagenome"
"ERR6996931","WGS","PRJEB32762","https://www.ncbi.nlm.nih.gov/biosample/SAMEA10315760","0.95","NP","0.32","Argentina","NP","human gut metagenome"
"SRR1632371","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN03025639","0.98","2013-03-14","0.67","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR17656800","WGS","PRJNA797856","https://www.ncbi.nlm.nih.gov/biosample/SAMN25037281","0.9","2021-02-25","0.1","NP","NP","plastic metagenome"
"ERR3593760","WGS","PRJEB34871","https://www.ncbi.nlm.nih.gov/biosample/SAMEA6085725","0.96","2015-04-15","0.38","United Kingdom","NP","gut metagenome"
"SRR10360609","WGS","PRJNA577476","https://www.ncbi.nlm.nih.gov/biosample/SAMN13153380","0.9","2016-06-15","0.12","USA","[39.5673,-123.4758]","soil metagenome"
"SRR14027282","CLONE","PRJNA640885","https://www.ncbi.nlm.nih.gov/biosample/SAMN17734864","0.9","2019-08-05","0.11","uncalculated","[36.9,115.3]","soil metagenome"
"SRR13001969","WGS","PRJNA675135","https://www.ncbi.nlm.nih.gov/biosample/SAMN16690191","0.9","2016-06-01","0.11","USA","[42.45,-76.47]","metagenome"
"SRR9032617","WGS","PRJNA539719","https://www.ncbi.nlm.nih.gov/biosample/SAMN11532357","0.93","2018-03-25","0.2","USA","[39.6475,-79.9369]","soil metagenome"
"SRR6517657","WGS","PRJNA431914","https://www.ncbi.nlm.nih.gov/biosample/SAMN08426427","0.91","2017-09-25","0.14","uncalculated","[37.46,104.97]","soil metagenome"
"SRR8205312","OTHER","PRJNA505928","https://www.ncbi.nlm.nih.gov/biosample/SAMN10439587","0.9","NP","0.12","uncalculated","[""missing""]","soil metagenome"
"SRR16123809","OTHER","PRJNA766709","https://www.ncbi.nlm.nih.gov/biosample/SAMN21873601","0.9","2019-11-01","0.11","Malaysia","[""Not applicable""]","mangrove metagenome"
"SRR12216040","WGS","PRJNA646196","https://www.ncbi.nlm.nih.gov/biosample/SAMN15526090","0.91","2018-06-01","0.15","China","[""not collected""]","soil metagenome"
"SRR7275375","CLONE","PRJNA474831","https://www.ncbi.nlm.nih.gov/biosample/SAMN09374564","0.91","2016-10-17","0.12","China","[43.47,123.2]","rhizosphere metagenome"
"SRR17635648","WGS","PRJNA797778","https://www.ncbi.nlm.nih.gov/biosample/SAMN25037651","0.94","NP","0.29","USA","[39.2904,-76.6122]","human vaginal metagenome"
"SRR17548769","WGS","PRJNA604820","https://www.ncbi.nlm.nih.gov/biosample/SAMN21207556","0.93","2018-10-18","0.23","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR14699976","WGA","PRJNA680430","https://www.ncbi.nlm.nih.gov/biosample/SAMN16453534","0.93","2014-09-01","0.24","China","[22.497917,114.02945]","marine sediment metagenome"
"SRR1632366","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN03025639","0.98","2013-03-14","0.64","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR14092362","OTHER","PRJNA718193","https://www.ncbi.nlm.nih.gov/biosample/SAMN18524902","0.9","2017-06-01","0.1","uncalculated","[""missing""]","sludge metagenome"
"SRR5130604","WGS","PRJNA356667","https://www.ncbi.nlm.nih.gov/biosample/SAMN06114544","0.9","2015-08-05","0.1","China","[45.41,126.45]","soil metagenome"
"SRR7011991","WGS","PRJNA443238","https://www.ncbi.nlm.nih.gov/biosample/SAMN08779170","0.91","2016-08-11","0.15","USA","[38.9206,-106.9514]","soil metagenome"
"SRR5215470","WGS","PRJNA364908","https://www.ncbi.nlm.nih.gov/biosample/SAMN06266036","0.93","2016-02-17","0.22","Panama","[9.1086,-79.8436]","soil metagenome"
"SRR12608598","WGS","PRJNA662109","https://www.ncbi.nlm.nih.gov/biosample/SAMN16076887","0.9","2017-08-24","0.11","China","[44.16,116.31]","soil metagenome"
"SRR7186509","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934545","0.9","2013-09-01","0.11","China","[34.16,108.4]","root metagenome"
"SRR7042376","WGS","PRJNA449266","https://www.ncbi.nlm.nih.gov/biosample/SAMN08902870","0.9","2014-09-29","0.11","USA","[39.74,-123.63]","soil metagenome"
"ERR1676588","WGS","PRJEB15294","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4493336","0.9","2016-06-01","0.1","Canada","NP","metagenome"
"SRR13760649","CLONE","PRJNA700129","https://www.ncbi.nlm.nih.gov/biosample/SAMN17837041","0.9","2020-08-14","0.1","uncalculated","[36.78,115.94]","soil metagenome"
"ERR688350","WGS","PRJEB7840","https://www.ncbi.nlm.nih.gov/biosample/SAMEA3140938","0.9","2012-05-29","0.11","Australia","NP","metagenome"
"SRR13336311","WGS","PRJNA688820","https://www.ncbi.nlm.nih.gov/biosample/SAMN17189716","0.91","2019-04-26","0.12","China","[34.74,108.2]","soil metagenome"
"ERR1700747","WGS","PRJEB8420","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4521397","0.9","2012-03-12","0.11","USA","NP","soil metagenome"
"SRR4030065","WGS","PRJNA330098","https://www.ncbi.nlm.nih.gov/biosample/SAMN05422193","0.9","2008-01-01","0.1","USA","[39.55,-107.97]","soil metagenome"
"SRR1632330","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN03025633","0.97","2013-03-14","0.49","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR5215474","WGS","PRJNA364911","https://www.ncbi.nlm.nih.gov/biosample/SAMN06266042","0.93","2016-02-17","0.23","Panama","[9.1086,-79.8436]","soil metagenome"
"SRR10034937","OTHER","PRJNA562849","https://www.ncbi.nlm.nih.gov/biosample/SAMN12657064","0.91","2017-09-26","0.14","Sweden","[55.38,13.4]","soil metagenome"
"SRR12917878","WGS","PRJNA653703","https://www.ncbi.nlm.nih.gov/biosample/SAMN15741583","0.9","2017-08-08","0.12","USA","[41.8854,-89.3208]","soil metagenome"
"SRR7151727","WGS","PRJNA386568","https://www.ncbi.nlm.nih.gov/biosample/SAMN07125060","0.9","2012-07-20","0.11","Sweden","[68.3533,19.0467]","peat metagenome"
"SRR5438132","WGS","PRJNA365721","https://www.ncbi.nlm.nih.gov/biosample/SAMN06264385","0.91","2014-10-09","0.13","USA","[39.7392,-123.6308]","soil metagenome"
"SRR6201996","WGS","PRJNA366402","https://www.ncbi.nlm.nih.gov/biosample/SAMN06268810","0.91","2012-12-02","0.14","USA","[31.11,-95.15]","soil metagenome"
"SRR6059058","WGS","PRJNA406048","https://www.ncbi.nlm.nih.gov/biosample/SAMN07631257","0.91","2015-07-13","0.14","USA","[39.7181,-123.6527]","soil metagenome"
"SRR5256885","WGS","PRJNA365980","https://www.ncbi.nlm.nih.gov/biosample/SAMN06268169","0.91","2013-10-02","0.15","USA","[39.73825,-123.6301]","soil metagenome"
"SRR1632328","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN03025633","0.98","2013-03-14","0.65","USA","[38.984652,-77.094709]","human skin metagenome"
"ERR6688933","WGS","PRJEB47459","https://www.ncbi.nlm.nih.gov/biosample/SAMEA9926190","0.91","NP","0.15","uncalculated","NP","human metagenome"
"SRR13236513","OTHER","PRJNA683998","https://www.ncbi.nlm.nih.gov/biosample/SAMN17050165","0.9","2019-07-02","0.11","China","[""missing""]","soil metagenome"
"SRR14569939","WGS","PRJNA730325","https://www.ncbi.nlm.nih.gov/biosample/SAMN19228512","0.9","2019-07-18","0.11","uncalculated","[""missing""]","soil metagenome"
"SRR7346276","CLONE","PRJNA476155","https://www.ncbi.nlm.nih.gov/biosample/SAMN09427537","0.9","2016-10-17","0.11","China","[43.47,123.2]","rhizosphere metagenome"
"SRR4051812","WGS","PRJNA330069","https://www.ncbi.nlm.nih.gov/biosample/SAMN05422225","0.93","2008-12-31","0.21","USA","[38.99297339,-123.0674491]","soil metagenome"
"SRR9032075","WGS","PRJNA539709","https://www.ncbi.nlm.nih.gov/biosample/SAMN11532103","0.93","2018-03-25","0.22","USA","[39.6475,-79.9369]","soil metagenome"
"SRR5206468","WGS","PRJNA365697","https://www.ncbi.nlm.nih.gov/biosample/SAMN06266454","0.92","2014-09-27","0.16","USA","[39.7392,-123.6308]","soil metagenome"
"SRR3189413","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN04360124","0.91","2014-05-16","0.15","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR10360612","WGS","PRJNA577476","https://www.ncbi.nlm.nih.gov/biosample/SAMN13153377","0.9","2016-06-15","0.11","USA","[39.5673,-123.4758]","soil metagenome"
"ERR5859548","OTHER","PRJEB43407","https://www.ncbi.nlm.nih.gov/biosample/SAMEA8616652","0.92","2011-10-01","0.16","United Kingdom","NP","soil metagenome"
"SRR10873851","WGS","PRJNA600049","https://www.ncbi.nlm.nih.gov/biosample/SAMN13781450","0.9","2017-06-19","0.11","China","[""missing""]","soil metagenome"
"SRR17548790","WGS","PRJNA604820","https://www.ncbi.nlm.nih.gov/biosample/SAMN21207577","0.92","2019-08-09","0.17","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR14373500","WGS","PRJNA689669","https://www.ncbi.nlm.nih.gov/biosample/SAMN18779868","0.91","2019-04-20","0.13","China","[23.4,102.25]","metagenome"
"SRR7042355","WGS","PRJNA449266","https://www.ncbi.nlm.nih.gov/biosample/SAMN08902863","0.9","2014-10-09","0.12","USA","[39.74,-123.63]","soil metagenome"
"SRR12266067","OTHER","PRJNA647252","https://www.ncbi.nlm.nih.gov/biosample/SAMN15580188","0.9","2019-05-10","0.11","uncalculated","[""missing""]","soil metagenome"
"SRR9994082","WGS","PRJNA560333","https://www.ncbi.nlm.nih.gov/biosample/SAMN12597517","0.91","2017-10-01","0.14","China","[28.2097,112.6975]","rhizoplane metagenome"
"SRR5272491","WGS","PRJNA365735","https://www.ncbi.nlm.nih.gov/biosample/SAMN06267857","0.91","NP","0.13","USA","[41.7,-86.23]","freshwater metagenome"
"SRR3187765","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN04360074","0.91","2014-04-02","0.13","USA","[38.984652,-77.094709]","human skin metagenome"
"ERR5294934","WGS","PRJEB11419","https://www.ncbi.nlm.nih.gov/biosample/SAMEA8061935","0.9","NP","0.11","NP","NP","human gut metagenome"
"SRR7042334","WGS","PRJNA449266","https://www.ncbi.nlm.nih.gov/biosample/SAMN08902880","0.91","2014-10-09","0.13","USA","[39.74,-123.63]","soil metagenome"
"SRR3189410","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN04360124","0.9","2014-05-16","0.11","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR407548","OTHER","NP","https://www.ncbi.nlm.nih.gov/biosample/SAMN00788610","0.92","NP","0.19","NP","NP","soil metagenome"
"SRR11802911","WGS","PRJNA633324","https://www.ncbi.nlm.nih.gov/biosample/SAMN14941275","0.9","2018-08-21","0.1","China","[39.64,116.24]","soil metagenome"
"SRR7186549","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934540","0.93","2013-09-01","0.21","China","[34.16,108.4]","root metagenome"
"ERR3230147","WGS","PRJEB31563","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5425552","0.9","2015-12-06","0.1","Saudi Arabia","NP","air metagenome"
"SRR7688730","WGS","PRJNA471898","https://www.ncbi.nlm.nih.gov/biosample/SAMN09715387","0.92","2016-11-01","0.16","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR9948793","WGS","PRJNA559079","https://www.ncbi.nlm.nih.gov/biosample/SAMN12530648","0.92","2017-10-01","0.16","China","[22.045,100.1296]","soil metagenome"
"ERR1742257","WGS","PRJEB8420","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4559816","0.9","2007-07-15","0.11","Canada","NP","soil metagenome"
"SRR2124832","WGS","PRJNA290687","https://www.ncbi.nlm.nih.gov/biosample/SAMN03896000","0.92","2010-04-01","0.19","Namibia","[-23.32,15.01]","hypolithon metagenome"
"SRR5207249","WGS","PRJNA365706","https://www.ncbi.nlm.nih.gov/biosample/SAMN06266482","0.9","2014-09-29","0.11","USA","[39.7392,-123.6308]","soil metagenome"
"SRR13725968","WGS","PRJNA699281","https://www.ncbi.nlm.nih.gov/biosample/SAMN17618183","0.93","NP","0.23","USA","[41.73,-72.79]","metagenome"
"SRR14689425","WGS","PRJNA781406","https://www.ncbi.nlm.nih.gov/biosample/SAMN19433696","0.91","2019-02-16","0.13","New Zealand","[-44.45,167.59]","metagenome"
"SRR5256886","WGS","PRJNA365981","https://www.ncbi.nlm.nih.gov/biosample/SAMN06268170","0.91","2013-10-02","0.14","USA","[39.73825,-123.6301]","soil metagenome"
"SRR16016042","OTHER","PRJNA765386","https://www.ncbi.nlm.nih.gov/biosample/SAMN21557313","0.9","2020-07-11","0.11","China","[""30 N 102 E""]","soil metagenome"
"SRR7186557","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934558","0.9","2013-09-01","0.11","China","[34.16,108.4]","root metagenome"
"SRR12550786","WGS","PRJNA632564","https://www.ncbi.nlm.nih.gov/biosample/SAMN14912147","0.9","2018-08-01","0.12","China","[18.33,109.45]","soil metagenome"
"SRR7093038","WGS","PRJNA441471","https://www.ncbi.nlm.nih.gov/biosample/SAMN08778040","0.91","2017-05-24","0.14","USA","[42.481016,-72.178343]","soil metagenome"
"SRR12825868","WGS","PRJNA642893","https://www.ncbi.nlm.nih.gov/biosample/SAMN16432760","0.9","NP","0.11","USA","[39.001335,-77.103403]","human skin metagenome"
"SRR13608712","WGS","PRJNA693684","https://www.ncbi.nlm.nih.gov/biosample/SAMN17394067","0.91","2019-04-27","0.13","United Kingdom","[""not applicable""]","metagenome"
"SRR9691060","WGS","PRJNA554750","https://www.ncbi.nlm.nih.gov/biosample/SAMN12282968","0.9","2013-08-12","0.1","China","[45.36,132.32]","soil metagenome"
"SRR13614401","WGS","PRJNA697905","https://www.ncbi.nlm.nih.gov/biosample/SAMN17677517","0.9","2019-08-01","0.12","China","[37.3,116.65]","soil metagenome"
"SRR13608718","WGS","PRJNA693684","https://www.ncbi.nlm.nih.gov/biosample/SAMN17394063","0.91","2019-05-08","0.15","United Kingdom","[""not applicable""]","metagenome"
"SRR11970116","WGS","PRJNA636365","https://www.ncbi.nlm.nih.gov/biosample/SAMN15082891","0.91","2018-05-03","0.13","USA","[37.1976,-80.5823]","soil metagenome"
"SRR1631055","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN03025570","0.93","2013-01-16","0.23","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR14027285","CLONE","PRJNA640885","https://www.ncbi.nlm.nih.gov/biosample/SAMN17734860","0.9","2019-08-11","0.12","uncalculated","[36.9,115.2]","soil metagenome"
"SRR5215475","WGS","PRJNA364915","https://www.ncbi.nlm.nih.gov/biosample/SAMN06265936","0.92","2016-02-17","0.18","Panama","[9.1086,-79.8436]","soil metagenome"
"SRR1633144","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN03025678","0.9","2013-05-22","0.12","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR5688572","WGS","PRJNA375189","https://www.ncbi.nlm.nih.gov/biosample/SAMN06343757","0.92","2014-06-11","0.19","USA","[41.7655,-111.8143]","soil metagenome"
"SRR5679050","WGS","PRJNA379303","https://www.ncbi.nlm.nih.gov/biosample/SAMN06685597","0.9","2015-09-01","0.1","Canada","[53.5,-112.06]","terrestrial metagenome"
"SRR1624825","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN03025552","0.9","2012-04-11","0.11","USA","[38.984652,-77.094709]","human skin metagenome"
"ERR1700754","WGS","PRJEB8420","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4521404","0.91","2012-03-12","0.14","USA","NP","soil metagenome"
"ERR5094909","OTHER","PRJEB42459","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7816799","0.9","2019-07-31","0.1","Austria","NP","Sedum atratum"
"SRR16016046","OTHER","PRJNA765386","https://www.ncbi.nlm.nih.gov/biosample/SAMN21557309","0.9","2020-07-08","0.11","China","[""27 N 103 E""]","soil metagenome"
"SRR3954473","WGS","PRJNA330069","https://www.ncbi.nlm.nih.gov/biosample/SAMN05422225","0.93","2008-12-31","0.23","USA","[38.99297339,-123.0674491]","soil metagenome"
"SRR1632435","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN03025649","0.95","2013-03-14","0.37","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR3189411","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN04360124","0.92","2014-05-16","0.16","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR12825420","WGS","PRJNA668816","https://www.ncbi.nlm.nih.gov/biosample/SAMN16424716","0.91","2018-11-12","0.12","New Zealand","[-36.541722,174.703139]","sediment metagenome"
"SRR6145102","WGS","PRJNA413474","https://www.ncbi.nlm.nih.gov/biosample/SAMN07749897","0.91","2017-07-24","0.14","Hong Kong","[22.3,114.17]","skin metagenome"
"ERR3697022","WGS","PRJEB35612","https://www.ncbi.nlm.nih.gov/biosample/SAMEA6260170","0.94","2018-06-20","0.27","Cyprus","NP","soil metagenome"
"SRR7095402","WGS","PRJNA441483","https://www.ncbi.nlm.nih.gov/biosample/SAMN08777907","0.91","2017-05-24","0.14","USA","[42.481016,-72.178343]","soil metagenome"
"SRR12825415","WGS","PRJNA668816","https://www.ncbi.nlm.nih.gov/biosample/SAMN16424717","0.91","2018-11-12","0.14","New Zealand","[-36.542361,174.707472]","sediment metagenome"
"SRR12825430","WGS","PRJNA668816","https://www.ncbi.nlm.nih.gov/biosample/SAMN16424713","0.9","2018-11-12","0.12","New Zealand","[-36.545,174.674139]","sediment metagenome"
"SRR7907982","WGS","PRJNA492172","https://www.ncbi.nlm.nih.gov/biosample/SAMN10094627","0.9","NP","0.1","uncalculated","[""missing""]","soil metagenome"
"ERR687883","WGS","PRJEB7626","https://www.ncbi.nlm.nih.gov/biosample/SAMEA3113574","0.91","2012-10-04","0.14","Australia","NP","soil metagenome"
"SRR12876855","OTHER","PRJNA670518","https://www.ncbi.nlm.nih.gov/biosample/SAMN16512555","0.91","NP","0.13","China","[""missing""]","rhizosphere metagenome"
"SRR14092381","OTHER","PRJNA718193","https://www.ncbi.nlm.nih.gov/biosample/SAMN18524885","0.9","2018-03-01","0.1","uncalculated","[""missing""]","sludge metagenome"
"SRR3989442","WGS","PRJNA329927","https://www.ncbi.nlm.nih.gov/biosample/SAMN05421922","0.9","2013-08-20","0.12","USA","[39.718176,-123.652732]","soil metagenome"
"SRR12825424","WGS","PRJNA668816","https://www.ncbi.nlm.nih.gov/biosample/SAMN16424715","0.9","2018-11-12","0.12","New Zealand","[-36.541361,174.701806]","sediment metagenome"
"SRR5823600","WGS","PRJNA393632","https://www.ncbi.nlm.nih.gov/biosample/SAMN07349451","0.9","2010-12-24","0.11","Italy","[45.19,8.25]","soil metagenome"
"SRR3507922","WGA","PRJNA320198","https://www.ncbi.nlm.nih.gov/biosample/SAMN05000893","0.94","2014-12-10","0.25","USA","[39.06,-96.36]","soil metagenome"
"SRR5881394","WGS","PRJNA367570","https://www.ncbi.nlm.nih.gov/biosample/SAMN06267093","0.9","2015-07-13","0.11","USA","[39.7181,-123.6527]","soil metagenome"
"SRR12681508","WGS","PRJNA654770","https://www.ncbi.nlm.nih.gov/biosample/SAMN15739109","0.93","2018-07-03","0.23","USA","[42.0127,-93.7445]","soil metagenome"
"SRR7006830","WGS","PRJNA444160","https://www.ncbi.nlm.nih.gov/biosample/SAMN08776572","0.91","2016-09-15","0.13","USA","[38.9195,-106.9496]","freshwater sediment metagenome"
"SRR16016021","OTHER","PRJNA765386","https://www.ncbi.nlm.nih.gov/biosample/SAMN21557332","0.9","2020-08-01","0.1","China","[""47 N 122 E""]","soil metagenome"
"SRR12659394","WGS","PRJNA654931","https://www.ncbi.nlm.nih.gov/biosample/SAMN15738998","0.91","2017-10-23","0.15","USA","[42.5315,-72.1899]","soil metagenome"
"SRR8863178","WGS","PRJNA518306","https://www.ncbi.nlm.nih.gov/biosample/SAMN10864075","0.92","2017-08-16","0.18","USA","[46.6992,-120.899]","soil metagenome"
"SRR17546356","WGS","PRJNA604820","https://www.ncbi.nlm.nih.gov/biosample/SAMN21207445","0.93","2013-05-14","0.2","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR14932522","WGS","PRJNA509305","https://www.ncbi.nlm.nih.gov/biosample/SAMN19518031","0.9","2015-02-24","0.11","Australia","[-33.8719,150.6157]","activated sludge metagenome"
"SRR5585387","WGS","PRJNA375666","https://www.ncbi.nlm.nih.gov/biosample/SAMN06343968","0.92","2014-08-14","0.17","USA","[35.8444,-83.9599]","rhizosphere metagenome"
"SRR9030504","WGS","PRJNA507800","https://www.ncbi.nlm.nih.gov/biosample/SAMN10506417","0.91","2014-05-02","0.15","Canada","[53.93,-116.58]","soil metagenome"
"SRR7094832","WGS","PRJNA441480","https://www.ncbi.nlm.nih.gov/biosample/SAMN08777039","0.92","2017-05-24","0.17","USA","[42.481016,-72.178343]","soil metagenome"
"SRR1632390","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN03025642","0.94","2013-03-14","0.25","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR10873840","WGS","PRJNA600049","https://www.ncbi.nlm.nih.gov/biosample/SAMN13781460","0.9","2017-06-10","0.11","China","[""missing""]","soil metagenome"
"SRR16085946","OTHER","PRJNA766619","https://www.ncbi.nlm.nih.gov/biosample/SAMN21855249","0.91","2019-08-20","0.12","China","[""missing""]","soil metagenome"
"SRR5215510","WGS","PRJNA364917","https://www.ncbi.nlm.nih.gov/biosample/SAMN06266037","0.92","2016-02-17","0.19","Panama","[9.1086,-79.8436]","soil metagenome"
"SRR5215218","WGS","PRJNA364862","https://www.ncbi.nlm.nih.gov/biosample/SAMN06265917","0.92","2013-05-28","0.16","USA","[38.8722,-122.4269]","soil metagenome"
"SRR3189382","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN04360117","0.93","2014-05-16","0.2","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR14092385","OTHER","PRJNA718193","https://www.ncbi.nlm.nih.gov/biosample/SAMN18524864","0.9","2017-03-01","0.12","uncalculated","[""missing""]","sludge metagenome"
"SRR8863180","WGS","PRJNA518308","https://www.ncbi.nlm.nih.gov/biosample/SAMN10863956","0.92","2017-08-18","0.16","USA","[48.4473,-122.323]","soil metagenome"
"SRR8894379","WGS","PRJNA531348","https://www.ncbi.nlm.nih.gov/biosample/SAMN11356862","0.9","2017-12-25","0.11","China","[24.541,102.895]","freshwater metagenome"
"SRR3624178","WGS","PRJNA324090","https://www.ncbi.nlm.nih.gov/biosample/SAMN05194626","0.9","2015-08-19","0.12","USA","[28.11,-81.79]","rhizosphere metagenome"
"SRR12266069","OTHER","PRJNA647252","https://www.ncbi.nlm.nih.gov/biosample/SAMN15580186","0.9","2019-05-10","0.11","uncalculated","[""missing""]","soil metagenome"
"ERR1346831","WGS","PRJEB12502","https://www.ncbi.nlm.nih.gov/biosample/SAMEA3914818","0.9","2010-06-26","0.11","Canada","NP","metagenome"
"SRR5195137","WGS","PRJNA362455","https://www.ncbi.nlm.nih.gov/biosample/SAMN06239000","0.92","2015-09-01","0.19","Brazil","[""Not collected""]","rhizosphere metagenome"
"SRR12687952","WGS","PRJNA654296","https://www.ncbi.nlm.nih.gov/biosample/SAMN15741539","0.92","2016-03-17","0.16","USA","[36.4428,-116.8278]","freshwater metagenome"
"SRR12439276","WGS","PRJNA656796","https://www.ncbi.nlm.nih.gov/biosample/SAMN15803495","0.9","2020-04-09","0.12","Mexico","[18.989716,-99.49457]","metagenome"
"SRR5457675","WGS","PRJNA367205","https://www.ncbi.nlm.nih.gov/biosample/SAMN06267377","0.91","2013-06-25","0.13","USA","[41.1289,-78.4195]","freshwater metagenome"
"SRR11671588","WGS","PRJNA621419","https://www.ncbi.nlm.nih.gov/biosample/SAMN14515461","0.9","2018-02-01","0.12","United Kingdom","[57.1866,-2.2146]","soil metagenome"
"SRR3989451","WGS","PRJNA329913","https://www.ncbi.nlm.nih.gov/biosample/SAMN05421966","0.92","NP","0.18","Canada","[42.285437,-81.355591]","freshwater metagenome"
"SRR12640493","WGS","PRJNA633424","https://www.ncbi.nlm.nih.gov/biosample/SAMN16132113","0.93","2017-10-01","0.2","USA","[33.37,-114.19]","metagenome"
"SRR1631537","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN03025614","0.92","2013-02-14","0.16","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR8071882","WGS","PRJNA497280","https://www.ncbi.nlm.nih.gov/biosample/SAMN10252982","0.91","NP","0.13","USA","[""not applicable""]","indoor metagenome"
"SRR5205814","WGS","PRJNA365694","https://www.ncbi.nlm.nih.gov/biosample/SAMN06264649","0.91","2014-09-27","0.13","USA","[39.7392,-123.6308]","soil metagenome"
"SRR7186502","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934541","0.93","2013-09-01","0.24","China","[40.36,114.56]","root metagenome"
"SRR14509988","WGS","PRJNA728956","https://www.ncbi.nlm.nih.gov/biosample/SAMN19107593","0.9","2019-05-01","0.11","China","[40.57,117.51]","metagenome"
"SRR7186589","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934563","0.9","2013-09-01","0.11","China","[34.16,108.4]","root metagenome"
"SRR3642733","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN04999399","0.91","2014-01-01","0.13","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR12686588","WGS","PRJNA654098","https://www.ncbi.nlm.nih.gov/biosample/SAMN15741594","0.91","2018-12-07","0.13","USA","[33.1447,-81.4044]","sediment metagenome"
"SRR5583254","WGS","PRJNA375662","https://www.ncbi.nlm.nih.gov/biosample/SAMN06343964","0.93","2014-08-14","0.2","USA","[35.8444,-83.9599]","rhizosphere metagenome"
"SRR5130478","WGS","PRJNA356667","https://www.ncbi.nlm.nih.gov/biosample/SAMN06114544","0.9","2015-08-05","0.11","China","[45.41,126.45]","soil metagenome"
"ERR1884269","WGS","PRJEB20011","https://www.ncbi.nlm.nih.gov/biosample/SAMEA103913888","0.9","NP","0.11","France","NP","unidentified"
"SRR2657520","WGS","PRJNA292297","https://www.ncbi.nlm.nih.gov/biosample/SAMN03981663","0.91","2012-06-06","0.13","USA","[29.456,-89.883]","marine sediment metagenome"
"SRR14689446","WGS","PRJNA781406","https://www.ncbi.nlm.nih.gov/biosample/SAMN19433710","0.9","2019-09-13","0.12","Russia","[43.4,43.11]","metagenome"
