"acc","assay_type","bioproject","biosample_link","cANI","collection_date_sam","containment","geo_loc_name_country_calc","lat_lon","organism"
"SRR7006281","WGS","PRJNA444150","https://www.ncbi.nlm.nih.gov/biosample/SAMN08776574","0.91","2016-09-15","0.13","USA","[38.9195,-106.9496]","freshwater sediment metagenome"
"SRR1926131","WGS","PRJNA278090","https://www.ncbi.nlm.nih.gov/biosample/SAMN03407308","0.93","2012-02-01","0.24","Australia","[-19.733,147.178]","root metagenome"
"SRR9694538","WGS","PRJNA533040","https://www.ncbi.nlm.nih.gov/biosample/SAMN12282892","0.9","2015-04-01","0.11","United Kingdom","[52.6322959,1.1841943]","soil metagenome"
"SRR17656792","WGS","PRJNA797856","https://www.ncbi.nlm.nih.gov/biosample/SAMN25037267","0.92","2021-02-25","0.16","NP","NP","plastic metagenome"
"SRR17815046","WGS","PRJNA799881","https://www.ncbi.nlm.nih.gov/biosample/SAMN25211362","0.9","2018-11-18","0.12","China","[32.03,118.84]","soil metagenome"
"SRR12264202","OTHER","PRJNA647129","https://www.ncbi.nlm.nih.gov/biosample/SAMN15547806","0.9","2018-08-21","0.12","China","[43.94,81.18]","soil metagenome"
"SRR17771298","WGS","PRJNA799781","https://www.ncbi.nlm.nih.gov/biosample/SAMN25209179","0.91","NP","0.13","Costa Rica","[9.1949,-83.2806]","hot springs metagenome"
"SRR7006398","WGS","PRJNA444154","https://www.ncbi.nlm.nih.gov/biosample/SAMN08778657","0.9","2016-09-15","0.11","USA","[38.9195,-106.9496]","freshwater sediment metagenome"
"SRR9032202","WGS","PRJNA539712","https://www.ncbi.nlm.nih.gov/biosample/SAMN11533409","0.93","2018-03-25","0.21","USA","[39.6475,-79.9369]","soil metagenome"
"SRR14073714","WGS","PRJNA717057","https://www.ncbi.nlm.nih.gov/biosample/SAMN18477327","0.91","NP","0.13","uncalculated","[""missing""]","soil metagenome"
"SRR9048306","WGS","PRJNA542423","https://www.ncbi.nlm.nih.gov/biosample/SAMN11621468","0.9","2018-05-02","0.11","Norway","[59.91546,10.73209]","air metagenome"
"SRR404225","OTHER","NP","https://www.ncbi.nlm.nih.gov/biosample/SAMN00780650","0.93","NP","0.23","NP","NP","soil metagenome"
"SRR5584873","WGS","PRJNA375664","https://www.ncbi.nlm.nih.gov/biosample/SAMN06343966","0.93","2014-08-14","0.24","USA","[35.8444,-83.9599]","rhizosphere metagenome"
"SRR5271169","WGS","PRJNA365729","https://www.ncbi.nlm.nih.gov/biosample/SAMN06267851","0.9","NP","0.1","Canada","[51.62,-128.09]","soil metagenome"
"SRR5195125","WGS","PRJNA362455","https://www.ncbi.nlm.nih.gov/biosample/SAMN06239012","0.93","2015-08-01","0.21","Reunion","[-21.35,55.57]","rhizosphere metagenome"
"SRR11671581","WGS","PRJNA621421","https://www.ncbi.nlm.nih.gov/biosample/SAMN14514931","0.91","2018-02-01","0.15","United Kingdom","[57.1866,-2.2146]","soil metagenome"
"SRR11671580","WGS","PRJNA621418","https://www.ncbi.nlm.nih.gov/biosample/SAMN14514950","0.91","2018-02-01","0.14","United Kingdom","[57.1866,-2.2146]","soil metagenome"
"SRR6202034","WGS","PRJNA366398","https://www.ncbi.nlm.nih.gov/biosample/SAMN06268806","0.9","2011-07-07","0.11","Canada","[46.42,-83.37]","soil metagenome"
"SRR6517658","WGS","PRJNA431914","https://www.ncbi.nlm.nih.gov/biosample/SAMN08426428","0.92","2017-09-26","0.18","uncalculated","[37.47,105.01]","soil metagenome"
"SRR13949430","WGS","PRJNA695572","https://www.ncbi.nlm.nih.gov/biosample/SAMN17619814","0.92","2018-12-26","0.17","China","[39.9042,116.4074]","sediment metagenome"
"SRR17841876","WGS","PRJNA798687","https://www.ncbi.nlm.nih.gov/biosample/SAMN25118843","0.9","2017-06-22","0.1","Israel","[31.64,34.94]","soil metagenome"
"SRR9691054","WGS","PRJNA554750","https://www.ncbi.nlm.nih.gov/biosample/SAMN12282962","0.92","2013-08-16","0.16","China","[49.32,117.67]","soil metagenome"
"ERR4682882","WGS","PRJEB40816","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7428524","0.9","2018-07-04","0.1","Germany","NP","wastewater metagenome"
"SRR3978361","WGS","PRJNA330078","https://www.ncbi.nlm.nih.gov/biosample/SAMN05422167","0.91","2011-09-15","0.15","USA","[38.88,-120.64]","soil metagenome"
"SRR8203863","WGS","PRJNA505718","https://www.ncbi.nlm.nih.gov/biosample/SAMN10434112","0.9","2017-06-04","0.12","uncalculated","[""not applicable""]","soil metagenome"
"SRR13608730","WGS","PRJNA693684","https://www.ncbi.nlm.nih.gov/biosample/SAMN17394057","0.9","2019-05-08","0.11","United Kingdom","[""not applicable""]","metagenome"
"ERR712376","WGS","PRJEB8087","https://www.ncbi.nlm.nih.gov/biosample/SAMEA3180047","0.91","2010-12-12","0.15","Denmark","NP","wastewater metagenome"
"SRR10613514","WGS","PRJNA486429","https://www.ncbi.nlm.nih.gov/biosample/SAMN13518648","0.91","NP","0.13","China","[40.0047,116.3261]","air metagenome"
"SRR10034932","OTHER","PRJNA562849","https://www.ncbi.nlm.nih.gov/biosample/SAMN12657054","0.9","2017-09-26","0.12","Sweden","[55.38,13.4]","soil metagenome"
"SRR13590450","WGS","PRJNA698282","https://www.ncbi.nlm.nih.gov/biosample/SAMN17711339","0.91","2019-10-01","0.15","China","[""39 N 116 E""]","soil metagenome"
"ERR646488","WGS","PRJEB5860","https://www.ncbi.nlm.nih.gov/biosample/SAMEA2796167","0.9","2012-04-01","0.11","Germany","NP","Hordeum vulgare"
"SRR5919198","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04873808","0.92","2012-10-17","0.17","Australia","[-25.3504,131.0516]","soil metagenome"
"DRR204379","WGS","PRJDB9136","https://www.ncbi.nlm.nih.gov/biosample/SAMD00198722","0.9","2016-12-05","0.1","China","[29.87,121.65]","soil metagenome"
"SRR17656800","WGS","PRJNA797856","https://www.ncbi.nlm.nih.gov/biosample/SAMN25037281","0.92","2021-02-25","0.16","NP","NP","plastic metagenome"
"SRR17815045","WGS","PRJNA799881","https://www.ncbi.nlm.nih.gov/biosample/SAMN25211363","0.9","2018-11-18","0.12","China","[32.03,118.84]","soil metagenome"
"SRR10360609","WGS","PRJNA577476","https://www.ncbi.nlm.nih.gov/biosample/SAMN13153380","0.91","2016-06-15","0.14","USA","[39.5673,-123.4758]","soil metagenome"
"SRR11567533","OTHER","PRJNA626373","https://www.ncbi.nlm.nih.gov/biosample/SAMN14639008","0.9","2018-02-01","0.1","Puerto Rico","[18.042667,-66.036445]","freshwater metagenome"
"SRR14073718","WGS","PRJNA717057","https://www.ncbi.nlm.nih.gov/biosample/SAMN18477323","0.91","NP","0.12","uncalculated","[""missing""]","soil metagenome"
"SRR11674015","WGS","PRJNA629478","https://www.ncbi.nlm.nih.gov/biosample/SAMN14825708","0.9","2018-08-29","0.12","Denmark","[55.695362,12.612702]","activated sludge metagenome"
"SRR14027282","CLONE","PRJNA640885","https://www.ncbi.nlm.nih.gov/biosample/SAMN17734864","0.91","2019-08-05","0.13","uncalculated","[36.9,115.3]","soil metagenome"
"SRR10036061","WGS","PRJNA562643","https://www.ncbi.nlm.nih.gov/biosample/SAMN12647017","0.9","2017-08-17","0.1","USA","[38.92075,-94.699529]","freshwater metagenome"
"SRR13001969","WGS","PRJNA675135","https://www.ncbi.nlm.nih.gov/biosample/SAMN16690191","0.91","2016-06-01","0.14","USA","[42.45,-76.47]","metagenome"
"SRR9032617","WGS","PRJNA539719","https://www.ncbi.nlm.nih.gov/biosample/SAMN11532357","0.94","2018-03-25","0.25","USA","[39.6475,-79.9369]","soil metagenome"
"SRR6517657","WGS","PRJNA431914","https://www.ncbi.nlm.nih.gov/biosample/SAMN08426427","0.92","2017-09-25","0.17","uncalculated","[37.46,104.97]","soil metagenome"
"SRR8205312","OTHER","PRJNA505928","https://www.ncbi.nlm.nih.gov/biosample/SAMN10439587","0.92","NP","0.16","uncalculated","[""missing""]","soil metagenome"
"SRR16123809","OTHER","PRJNA766709","https://www.ncbi.nlm.nih.gov/biosample/SAMN21873601","0.9","2019-11-01","0.12","Malaysia","[""Not applicable""]","mangrove metagenome"
"SRR12216040","WGS","PRJNA646196","https://www.ncbi.nlm.nih.gov/biosample/SAMN15526090","0.93","2018-06-01","0.2","China","[""not collected""]","soil metagenome"
"SRR14413840","WGS","PRJNA726763","https://www.ncbi.nlm.nih.gov/biosample/SAMN18962229","0.9","2019-12-05","0.11","China","[23.12,113.35]","air metagenome"
"SRR7275375","CLONE","PRJNA474831","https://www.ncbi.nlm.nih.gov/biosample/SAMN09374564","0.91","2016-10-17","0.15","China","[43.47,123.2]","rhizosphere metagenome"
"SRR6266368","WGS","PRJNA406093","https://www.ncbi.nlm.nih.gov/biosample/SAMN07632618","0.9","2014-02-16","0.11","Austria","[48.3,16.2]","activated sludge metagenome"
"SRR17050876","WGS","PRJNA782213","https://www.ncbi.nlm.nih.gov/biosample/SAMN23288702","0.9","2020-10-10","0.11","China","[43.88,125.35]","gut metagenome"
"SRR14699976","WGA","PRJNA680430","https://www.ncbi.nlm.nih.gov/biosample/SAMN16453534","0.94","2014-09-01","0.28","China","[22.497917,114.02945]","marine sediment metagenome"
"SRR3979977","WGS","PRJNA330090","https://www.ncbi.nlm.nih.gov/biosample/SAMN05422116","0.9","2011-09-15","0.11","USA","[38.88,-120.64]","soil metagenome"
"SRR14092362","OTHER","PRJNA718193","https://www.ncbi.nlm.nih.gov/biosample/SAMN18524902","0.92","2017-06-01","0.16","uncalculated","[""missing""]","sludge metagenome"
"SRR17089443","WGA","PRJNA783874","https://www.ncbi.nlm.nih.gov/biosample/SAMN23455567","0.9","2020-02-28","0.1","Netherlands","[52.11202,5.10796]","wastewater metagenome"
"SRR9009749","WGS","PRJNA539668","https://www.ncbi.nlm.nih.gov/biosample/SAMN11532533","0.9","2017-08-29","0.11","USA","[47.6516,-122.3045]","rhizosphere metagenome"
"SRR5130604","WGS","PRJNA356667","https://www.ncbi.nlm.nih.gov/biosample/SAMN06114544","0.91","2015-08-05","0.14","China","[45.41,126.45]","soil metagenome"
"SRR7011991","WGS","PRJNA443238","https://www.ncbi.nlm.nih.gov/biosample/SAMN08779170","0.92","2016-08-11","0.19","USA","[38.9206,-106.9514]","soil metagenome"
"SRR7963038","WGS","PRJNA469262","https://www.ncbi.nlm.nih.gov/biosample/SAMN09093880","0.9","2017-07-10","0.1","USA","[31.3377,-81.4644]","wetland metagenome"
"SRR12951230","WGS","PRJNA651487","https://www.ncbi.nlm.nih.gov/biosample/SAMN15721582","0.9","2018-08-14","0.1","USA","[47.5056,-93.4534]","peat metagenome"
"SRR5215470","WGS","PRJNA364908","https://www.ncbi.nlm.nih.gov/biosample/SAMN06266036","0.94","2016-02-17","0.25","Panama","[9.1086,-79.8436]","soil metagenome"
"SRR12608598","WGS","PRJNA662109","https://www.ncbi.nlm.nih.gov/biosample/SAMN16076887","0.91","2017-08-24","0.14","China","[44.16,116.31]","soil metagenome"
"SRR7186509","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934545","0.91","2013-09-01","0.14","China","[34.16,108.4]","root metagenome"
"SRR7042376","WGS","PRJNA449266","https://www.ncbi.nlm.nih.gov/biosample/SAMN08902870","0.91","2014-09-29","0.14","USA","[39.74,-123.63]","soil metagenome"
"SRR12030749","WGS","PRJNA638758","https://www.ncbi.nlm.nih.gov/biosample/SAMN15285682","0.9","2018-07-31","0.1","Taiwan","[24.173609,121.299528]","soil metagenome"
"ERR1676588","WGS","PRJEB15294","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4493336","0.91","2016-06-01","0.14","Canada","NP","metagenome"
"SRR13760649","CLONE","PRJNA700129","https://www.ncbi.nlm.nih.gov/biosample/SAMN17837041","0.9","2020-08-14","0.11","uncalculated","[36.78,115.94]","soil metagenome"
"SRR11567542","OTHER","PRJNA626373","https://www.ncbi.nlm.nih.gov/biosample/SAMN14638991","0.9","2018-02-01","0.12","Puerto Rico","[18.25975,-66.109806]","freshwater metagenome"
"ERR688350","WGS","PRJEB7840","https://www.ncbi.nlm.nih.gov/biosample/SAMEA3140938","0.91","2012-05-29","0.15","Australia","NP","metagenome"
"SRR13336311","WGS","PRJNA688820","https://www.ncbi.nlm.nih.gov/biosample/SAMN17189716","0.91","2019-04-26","0.15","China","[34.74,108.2]","soil metagenome"
"ERR4172298","OTHER","PRJEB38431","https://www.ncbi.nlm.nih.gov/biosample/SAMEA6852352","0.9","2018-11-01","0.1","China","NP","environmental samples"
"SRR5312486","WGS","PRJNA377922","https://www.ncbi.nlm.nih.gov/biosample/SAMN06477767","0.9","NP","0.12","Hong Kong","[22.28,114.15]","money metagenome"
"SRR11829000","WGS","PRJNA620428","https://www.ncbi.nlm.nih.gov/biosample/SAMN14511156","0.9","2015-05-01","0.1","USA","[42.7489,-70.8243]","salt marsh metagenome"
"ERR1700747","WGS","PRJEB8420","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4521397","0.9","2012-03-12","0.1","USA","NP","soil metagenome"
"SRR4030065","WGS","PRJNA330098","https://www.ncbi.nlm.nih.gov/biosample/SAMN05422193","0.9","2008-01-01","0.12","USA","[39.55,-107.97]","soil metagenome"
"SRR10037610","WGS","PRJNA562239","https://www.ncbi.nlm.nih.gov/biosample/SAMN12636683","0.9","2015-09-01","0.12","China","[""missing""]","soil metagenome"
"SRR5215474","WGS","PRJNA364911","https://www.ncbi.nlm.nih.gov/biosample/SAMN06266042","0.94","2016-02-17","0.26","Panama","[9.1086,-79.8436]","soil metagenome"
"SRR10034937","OTHER","PRJNA562849","https://www.ncbi.nlm.nih.gov/biosample/SAMN12657064","0.92","2017-09-26","0.17","Sweden","[55.38,13.4]","soil metagenome"
"ERR5083157","WGS","PRJEB42399","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7776870","0.9","NP","0.12","Singapore","NP","metagenome"
"SRR12917878","WGS","PRJNA653703","https://www.ncbi.nlm.nih.gov/biosample/SAMN15741583","0.91","2017-08-08","0.15","USA","[41.8854,-89.3208]","soil metagenome"
"SRR7151727","WGS","PRJNA386568","https://www.ncbi.nlm.nih.gov/biosample/SAMN07125060","0.91","2012-07-20","0.13","Sweden","[68.3533,19.0467]","peat metagenome"
"SRR5438132","WGS","PRJNA365721","https://www.ncbi.nlm.nih.gov/biosample/SAMN06264385","0.92","2014-10-09","0.16","USA","[39.7392,-123.6308]","soil metagenome"
"SRR6201996","WGS","PRJNA366402","https://www.ncbi.nlm.nih.gov/biosample/SAMN06268810","0.92","2012-12-02","0.17","USA","[31.11,-95.15]","soil metagenome"
"SRR6059058","WGS","PRJNA406048","https://www.ncbi.nlm.nih.gov/biosample/SAMN07631257","0.92","2015-07-13","0.16","USA","[39.7181,-123.6527]","soil metagenome"
"SRR5256885","WGS","PRJNA365980","https://www.ncbi.nlm.nih.gov/biosample/SAMN06268169","0.92","2013-10-02","0.17","USA","[39.73825,-123.6301]","soil metagenome"
"SRR9924797","WGS","PRJNA559231","https://www.ncbi.nlm.nih.gov/biosample/SAMN12530084","0.9","2014-10-01","0.11","China","[31.04,110.4]","freshwater metagenome"
"SRR12976796","OTHER","PRJNA674468","https://www.ncbi.nlm.nih.gov/biosample/SAMN16657627","0.91","2019-05-16","0.13","China","[25.58,99.57]","soil metagenome"
"SRR13236513","OTHER","PRJNA683998","https://www.ncbi.nlm.nih.gov/biosample/SAMN17050165","0.91","2019-07-02","0.15","China","[""missing""]","soil metagenome"
"SRR14569939","WGS","PRJNA730325","https://www.ncbi.nlm.nih.gov/biosample/SAMN19228512","0.91","2019-07-18","0.14","uncalculated","[""missing""]","soil metagenome"
"SRR7346276","CLONE","PRJNA476155","https://www.ncbi.nlm.nih.gov/biosample/SAMN09427537","0.92","2016-10-17","0.17","China","[43.47,123.2]","rhizosphere metagenome"
"SRR6266540","WGS","PRJNA405456","https://www.ncbi.nlm.nih.gov/biosample/SAMN07632053","0.9","2016-06-15","0.12","USA","[39.5673,-123.4758]","soil metagenome"
"SRR4051812","WGS","PRJNA330069","https://www.ncbi.nlm.nih.gov/biosample/SAMN05422225","0.94","2008-12-31","0.27","USA","[38.99297339,-123.0674491]","soil metagenome"
"SRR11829108","WGS","PRJNA634398","https://www.ncbi.nlm.nih.gov/biosample/SAMN14995781","0.9","2018-09-01","0.12","China","[36.13,120.51]","soil metagenome"
"SRR16016023","OTHER","PRJNA765386","https://www.ncbi.nlm.nih.gov/biosample/SAMN21557330","0.9","2020-07-31","0.11","China","[""50 N 121 E""]","soil metagenome"
"SRR7907994","WGS","PRJNA492172","https://www.ncbi.nlm.nih.gov/biosample/SAMN10094646","0.9","NP","0.11","uncalculated","[""missing""]","soil metagenome"
"ERR2683152","WGS","PRJEB27621","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4777409","0.9","2017-06-13","0.12","Canada","NP","wastewater metagenome"
"SRR9032075","WGS","PRJNA539709","https://www.ncbi.nlm.nih.gov/biosample/SAMN11532103","0.94","2018-03-25","0.27","USA","[39.6475,-79.9369]","soil metagenome"
"SRR5206468","WGS","PRJNA365697","https://www.ncbi.nlm.nih.gov/biosample/SAMN06266454","0.92","2014-09-27","0.18","USA","[39.7392,-123.6308]","soil metagenome"
"SRR10360612","WGS","PRJNA577476","https://www.ncbi.nlm.nih.gov/biosample/SAMN13153377","0.91","2016-06-15","0.13","USA","[39.5673,-123.4758]","soil metagenome"
"ERR5859548","OTHER","PRJEB43407","https://www.ncbi.nlm.nih.gov/biosample/SAMEA8616652","0.92","2011-10-01","0.18","United Kingdom","NP","soil metagenome"
"SRR10360650","WGS","PRJNA577476","https://www.ncbi.nlm.nih.gov/biosample/SAMN13153343","0.9","2015-04-18","0.12","USA","[39.7292,-123.6419]","soil metagenome"
"SRR8205302","OTHER","PRJNA505928","https://www.ncbi.nlm.nih.gov/biosample/SAMN10439581","0.9","NP","0.12","uncalculated","[""missing""]","soil metagenome"
"SRR10466930","WGS","PRJNA365641","https://www.ncbi.nlm.nih.gov/biosample/SAMN12916212","0.9","2014-12-04","0.11","United Kingdom","[55.9225,-3.1724]","freshwater metagenome"
"SRR10873851","WGS","PRJNA600049","https://www.ncbi.nlm.nih.gov/biosample/SAMN13781450","0.91","2017-06-19","0.14","China","[""missing""]","soil metagenome"
"SRR15517667","WGA","PRJNA755742","https://www.ncbi.nlm.nih.gov/biosample/SAMN20841019","0.9","2019-08-15","0.11","China","[45.41,126.37]","rhizosphere metagenome"
"SRR7007009","WGS","PRJNA444168","https://www.ncbi.nlm.nih.gov/biosample/SAMN08778775","0.9","2016-09-16","0.11","USA","[38.9195,-106.9496]","freshwater sediment metagenome"
"SRR8936423","WGS","PRJNA528368","https://www.ncbi.nlm.nih.gov/biosample/SAMN11415806","0.9","2018-09-01","0.11","China","[23.14,113.34]","soil metagenome"
"SRR14373500","WGS","PRJNA689669","https://www.ncbi.nlm.nih.gov/biosample/SAMN18779868","0.91","2019-04-20","0.15","China","[23.4,102.25]","metagenome"
"SRR7042355","WGS","PRJNA449266","https://www.ncbi.nlm.nih.gov/biosample/SAMN08902863","0.91","2014-10-09","0.14","USA","[39.74,-123.63]","soil metagenome"
"SRR5919350","WGS","PRJNA317932","https://www.ncbi.nlm.nih.gov/biosample/SAMN04874243","0.9","2014-02-07","0.1","Australia","[-35.28922,139.02281]","soil metagenome"
"SRR12266067","OTHER","PRJNA647252","https://www.ncbi.nlm.nih.gov/biosample/SAMN15580188","0.91","2019-05-10","0.14","uncalculated","[""missing""]","soil metagenome"
"SRR5121201","WGS","PRJNA356667","https://www.ncbi.nlm.nih.gov/biosample/SAMN06114544","0.9","2015-08-05","0.1","China","[45.41,126.45]","soil metagenome"
"SRR9994082","WGS","PRJNA560333","https://www.ncbi.nlm.nih.gov/biosample/SAMN12597517","0.92","2017-10-01","0.17","China","[28.2097,112.6975]","rhizoplane metagenome"
"ERR4678667","WGS","PRJEB40798","https://www.ncbi.nlm.nih.gov/biosample/SAMEA7426367","0.9","2018-11-23","0.12","Cameroon","NP","wastewater metagenome"
"SRR5272491","WGS","PRJNA365735","https://www.ncbi.nlm.nih.gov/biosample/SAMN06267857","0.92","NP","0.16","USA","[41.7,-86.23]","freshwater metagenome"
"SRR14373513","WGS","PRJNA689669","https://www.ncbi.nlm.nih.gov/biosample/SAMN18779839","0.9","2019-01-17","0.12","China","[23.42,102.26]","metagenome"
"SRR13760643","CLONE","PRJNA700129","https://www.ncbi.nlm.nih.gov/biosample/SAMN17837029","0.9","2020-08-02","0.1","uncalculated","[36.78,115.94]","soil metagenome"
"SRR7042334","WGS","PRJNA449266","https://www.ncbi.nlm.nih.gov/biosample/SAMN08902880","0.91","2014-10-09","0.15","USA","[39.74,-123.63]","soil metagenome"
"SRR407548","OTHER","NP","https://www.ncbi.nlm.nih.gov/biosample/SAMN00788610","0.93","NP","0.24","NP","NP","soil metagenome"
"SRR11802911","WGS","PRJNA633324","https://www.ncbi.nlm.nih.gov/biosample/SAMN14941275","0.91","2018-08-21","0.13","China","[39.64,116.24]","soil metagenome"
"SRR6425768","WGS","PRJNA427653","https://www.ncbi.nlm.nih.gov/biosample/SAMN08242305","0.9","2013-08-01","0.1","China","[42.25,113.83]","soil metagenome"
"SRR7186549","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934540","0.94","2013-09-01","0.25","China","[34.16,108.4]","root metagenome"
"SRR17841880","WGS","PRJNA798687","https://www.ncbi.nlm.nih.gov/biosample/SAMN25118842","0.9","2017-06-19","0.12","Israel","[31.35,34.91]","soil metagenome"
"ERR3230147","WGS","PRJEB31563","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5425552","0.91","2015-12-06","0.12","Saudi Arabia","NP","air metagenome"
"SRR14509991","WGS","PRJNA728956","https://www.ncbi.nlm.nih.gov/biosample/SAMN19107599","0.9","2019-05-01","0.12","China","[40.63,117.51]","metagenome"
"SRR3977139","WGS","PRJNA330072","https://www.ncbi.nlm.nih.gov/biosample/SAMN05421917","0.9","2011-09-15","0.1","USA","[38.88,-120.64]","soil metagenome"
"SRR3982068","WGS","PRJNA330137","https://www.ncbi.nlm.nih.gov/biosample/SAMN05422109","0.9","2011-09-15","0.1","USA","[38.88,-120.64]","soil metagenome"
"SRR8859111","WGS","PRJNA531081","https://www.ncbi.nlm.nih.gov/biosample/SAMN11349314","0.9","2017-02-21","0.11","India","[28.42,77.13]","freshwater sediment metagenome"
"SRR9948793","WGS","PRJNA559079","https://www.ncbi.nlm.nih.gov/biosample/SAMN12530648","0.92","2017-10-01","0.18","China","[22.045,100.1296]","soil metagenome"
"SRR10028482","WGS","PRJNA562410","https://www.ncbi.nlm.nih.gov/biosample/SAMN12640559","0.9","2012-10-01","0.12","Indonesia","[-2.03026936,102.7709138]","soil metagenome"
"SRR13760647","CLONE","PRJNA700129","https://www.ncbi.nlm.nih.gov/biosample/SAMN17837037","0.9","2020-08-10","0.1","uncalculated","[36.78,115.94]","soil metagenome"
"ERR1742257","WGS","PRJEB8420","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4559816","0.91","2007-07-15","0.13","Canada","NP","soil metagenome"
"SRR2124832","WGS","PRJNA290687","https://www.ncbi.nlm.nih.gov/biosample/SAMN03896000","0.93","2010-04-01","0.24","Namibia","[-23.32,15.01]","hypolithon metagenome"
"SRR5207249","WGS","PRJNA365706","https://www.ncbi.nlm.nih.gov/biosample/SAMN06266482","0.91","2014-09-29","0.13","USA","[39.7392,-123.6308]","soil metagenome"
"SRR14689425","WGS","PRJNA781406","https://www.ncbi.nlm.nih.gov/biosample/SAMN19433696","0.91","2019-02-16","0.13","New Zealand","[-44.45,167.59]","metagenome"
"SRR5256886","WGS","PRJNA365981","https://www.ncbi.nlm.nih.gov/biosample/SAMN06268170","0.92","2013-10-02","0.17","USA","[39.73825,-123.6301]","soil metagenome"
"SRR12349251","WGS","PRJNA648777","https://www.ncbi.nlm.nih.gov/biosample/SAMN15648625","0.9","2017-07-12","0.12","China","[""missing""]","sediment metagenome"
"SRR3620786","WGS","PRJNA321092","https://www.ncbi.nlm.nih.gov/biosample/SAMN05000918","0.9","2016-04-12","0.11","Saudi Arabia","[""missing""]","marine sediment metagenome"
"SRR11674012","WGS","PRJNA629478","https://www.ncbi.nlm.nih.gov/biosample/SAMN14825711","0.9","2018-08-29","0.11","Denmark","[56.742252,10.114475]","activated sludge metagenome"
"SRR16016042","OTHER","PRJNA765386","https://www.ncbi.nlm.nih.gov/biosample/SAMN21557313","0.91","2020-07-11","0.13","China","[""30 N 102 E""]","soil metagenome"
"SRR13645132","OTHER","PRJNA699966","https://www.ncbi.nlm.nih.gov/biosample/SAMN17818132","0.91","2020-08-10","0.13","uncalculated","[30.24,120.1]","rock metagenome"
"SRR7186557","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934558","0.91","2013-09-01","0.14","China","[34.16,108.4]","root metagenome"
"SRR12550786","WGS","PRJNA632564","https://www.ncbi.nlm.nih.gov/biosample/SAMN14912147","0.91","2018-08-01","0.14","China","[18.33,109.45]","soil metagenome"
"SRR7093038","WGS","PRJNA441471","https://www.ncbi.nlm.nih.gov/biosample/SAMN08778040","0.92","2017-05-24","0.16","USA","[42.481016,-72.178343]","soil metagenome"
"SRR6429805","WGS","PRJNA423296","https://www.ncbi.nlm.nih.gov/biosample/SAMN08275691","0.91","2013-10-17","0.14","Uganda","[0.305992,32.62081]","wastewater metagenome"
"SRR14555689","WGS","PRJNA730191","https://www.ncbi.nlm.nih.gov/biosample/SAMN19222450","0.9","2020-04-01","0.1","China","[45.683333,126.633333]","soil metagenome"
"SRR7042366","WGS","PRJNA449266","https://www.ncbi.nlm.nih.gov/biosample/SAMN08902830","0.9","2014-09-03","0.11","USA","[39.74,-123.63]","soil metagenome"
"SRR13608712","WGS","PRJNA693684","https://www.ncbi.nlm.nih.gov/biosample/SAMN17394067","0.92","2019-04-27","0.17","United Kingdom","[""not applicable""]","metagenome"
"SRR9691060","WGS","PRJNA554750","https://www.ncbi.nlm.nih.gov/biosample/SAMN12282968","0.91","2013-08-12","0.13","China","[45.36,132.32]","soil metagenome"
"SRR13614401","WGS","PRJNA697905","https://www.ncbi.nlm.nih.gov/biosample/SAMN17677517","0.91","2019-08-01","0.15","China","[37.3,116.65]","soil metagenome"
"SRR13608718","WGS","PRJNA693684","https://www.ncbi.nlm.nih.gov/biosample/SAMN17394063","0.92","2019-05-08","0.18","United Kingdom","[""not applicable""]","metagenome"
"SRR11970116","WGS","PRJNA636365","https://www.ncbi.nlm.nih.gov/biosample/SAMN15082891","0.92","2018-05-03","0.16","USA","[37.1976,-80.5823]","soil metagenome"
"SRR14027285","CLONE","PRJNA640885","https://www.ncbi.nlm.nih.gov/biosample/SAMN17734860","0.91","2019-08-11","0.13","uncalculated","[36.9,115.2]","soil metagenome"
"ERR2683133","WGS","PRJEB27621","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4777390","0.9","2017-07-02","0.1","Nicaragua","NP","wastewater metagenome"
"SRR5215475","WGS","PRJNA364915","https://www.ncbi.nlm.nih.gov/biosample/SAMN06265936","0.93","2016-02-17","0.22","Panama","[9.1086,-79.8436]","soil metagenome"
"SRR14373517","WGS","PRJNA689669","https://www.ncbi.nlm.nih.gov/biosample/SAMN18779836","0.9","2019-01-17","0.1","China","[23.42,102.26]","metagenome"
"SRR13760679","CLONE","PRJNA700129","https://www.ncbi.nlm.nih.gov/biosample/SAMN17836969","0.9","2020-06-03","0.12","uncalculated","[36.78,115.94]","soil metagenome"
"SRR5688572","WGS","PRJNA375189","https://www.ncbi.nlm.nih.gov/biosample/SAMN06343757","0.93","2014-06-11","0.21","USA","[41.7655,-111.8143]","soil metagenome"
