sample	bgc	bgc_class	rpkm_norm	coverage	sample_subject	sample_bodysite
LKMB002-2-032_S123	SMGC_243.c00044_NODE_44...region001	RiPP-like	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_487.c00091_NODE_68...region001	NRPS	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_103.c00020_NODE_38...region001	T1PKS	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_506.c00002_NODE_18...region002	redox-cofactor	8.09305921797	1.0	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_219.c00003_NODE_15...region001	lanthipeptide-class-i	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK1015_2.region003	terpene	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_184.c00038_NODE_94...region001	RiPP-like	6.49040648082	0.934591194969	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK1255_4.region001	NRPS	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK430_33.region001	NAPAA	10.6691825808	1.0	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK941_25.region001	RRE-containing	8.10547874007	0.994666666667	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_436.c00053_NODE_11...region001	ranthipeptide	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_271.c00033_NODE_45...region001	terpene	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_86.c00019_NODE_19...region001	NRPS	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_20.c00006_NODE_19...region002	lanthipeptide-class-v	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_496.c00325_NODE_32...region001	arylpolyene	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_163.c00167_NODE_26...region001	RiPP-like	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK952_6.region001	RiPP-like	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK930_10.region001	NAPAA	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK1382_15.region001	siderophore	10.0476878766	0.979847494553	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK1134_11.region001	siderophore	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_475.c00064_NODE_19...region001	betalactone	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK1334_12.region001	lanthipeptide-class-iii	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_55.c00022_NODE_11...region001	RiPP-like	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_336.c00006_NODE_43...region001	T3PKS	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_616.c00006_NODE_30...region001	NRPS	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_356.c00003_NODE_3_...region002	hybrid	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_332.c01223_NODE_14...region001	NRPS-like	12.8920925133	1.0	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_170.c00025_NODE_27...region001	betalactone	7.9117163585	0.912393162393	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_170.c00051_NODE_81...region001	siderophore	8.11338470129	0.787787787788	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK444_9.region001	NAPAA	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK1289_29.region001	RiPP-like	5.84677617393	0.878472222222	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_210.c00156_NODE_22...region001	siderophore	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_184.c00005_NODE_18...region001	thiopeptide	7.71903639221	0.995464852608	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_286.c00013_NODE_29...region001	lanthipeptide-class-i	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK948_6.region001	NAPAA	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_38.c00055_NODE_58...region001	RiPP-like	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK1255_2.region002	hybrid	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_506.c00011_NODE_75...region001	NRPS-like	7.87211487477	0.978184151428	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK946_11.region001	T1PKS	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_103.c00014_NODE_17...region001	NRPS	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_213.c00040_NODE_11...region001	NRPS	15.3086191264	1.0	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK1091_5.region001	siderophore	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK719_26.region001	ectoine	9.93940211348	1.0	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_91.c00002_NODE_2_...region001	NRPS	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_190.c00024_NODE_32...region001	RiPP-like	7.94540000515	0.847725162488	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_469.c00275_NODE_58...region001	terpene	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK1176_18.region001	NAPAA	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_286.c00062_NODE_10...region001	cyclic-lactone-autoinducer	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK1134_5.region001	terpene	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK1255_1.region001	lanthipeptide-class-i	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_286.c00054_NODE_94...region001	lanthipeptide-class-v	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK434_2.region002	NRPS	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK687_4.region001	terpene	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_464.c00087_NODE_40...region001	T3PKS	8.27868823909	0.80136402387	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_87.c00001_NODE_1_...region002	T1PKS	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_31.c00004_NODE_31...region001	ranthipeptide	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_170.c00106_NODE_32...region001	siderophore	9.39221174105	0.768259198243	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_276.c00016_NODE_47...region001	betalactone	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK1045_8.region001	terpene	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_82.c00002_NODE_2_...region001	NAPAA	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK942_3.region001	ectoine	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_256.c00120_NODE_23...region001	T1PKS	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_305.c00011_NODE_24...region002	terpene	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK1116_5.region001	T3PKS	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK930_6.region001	terpene	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK1055_14.region001	T3PKS	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK1306_1.region001	RRE-containing	7.67889962143	1.0	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	LK1093_1.region001	terpene	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_244.c00002_NODE_2_...region001	T3PKS	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_170.c00031_NODE_46...region001	RiPP-like	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_45.c00101_NODE_12...region001	T3PKS	8.07937722043	0.785775492716	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_53.c00101_NODE_18...region001	RiPP-like	NA	NA	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_332.c01355_NODE_15...region001	NRPS-like	12.7038903074	1.0	S016	Rarely_Moist_Vf
LKMB002-2-032_S123	SMGC_332.c00824_NODE_99...region001	T1PKS	12.8709967904	0.998511904762	S016	Rarely_Moist_Vf
LKMB002-2-062_S153	LK1289_14.region001	T1PKS	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK1021_6.region001	betalactone	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_590.c00035_NODE_48...region001	T3PKS	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_436.c00076_NODE_14...region001	RRE-containing	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_538.c00020_NODE_31...region001	RiPP-like	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_286.c00029_NODE_52...region001	NRPS	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_490.c00021_NODE_32...region001	butyrolactone	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK441_6.region001	betalactone	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_469.c00008_NODE_30...region001	ectoine	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK1176_15.region001	betalactone	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_278.c00258_NODE_48...region001	RiPP-like	17.4229576195	1.0	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK1045_40.region001	ectoine	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK960_53.region001	arylpolyene	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK1055_9.region001	terpene	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_323.c00006_NODE_8_...region001	NRPS	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK1270_7.region001	NAPAA	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK1246_21.region001	siderophore	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_338.c00005_NODE_15...region001	T3PKS	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK523_3.region001	NRPS	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK1147_1.region001	terpene	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_45.c00001_NODE_20...region001	ranthipeptide	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK948_6.region002	terpene	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK1137_29.region001	RiPP-like	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_332.c01839_NODE_21...region001	siderophore	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_271.c00005_NODE_7_...region001	NAPAA	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_243.c00044_NODE_44...region001	RiPP-like	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_487.c00091_NODE_68...region001	NRPS	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_103.c00020_NODE_38...region001	T1PKS	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_506.c00002_NODE_18...region002	redox-cofactor	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_219.c00003_NODE_15...region001	lanthipeptide-class-i	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK1015_2.region003	terpene	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_184.c00038_NODE_94...region001	RiPP-like	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK1255_4.region001	NRPS	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK430_33.region001	NAPAA	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK941_25.region001	RRE-containing	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_436.c00053_NODE_11...region001	ranthipeptide	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_271.c00033_NODE_45...region001	terpene	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_86.c00019_NODE_19...region001	NRPS	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_20.c00006_NODE_19...region002	lanthipeptide-class-v	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_496.c00325_NODE_32...region001	arylpolyene	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_163.c00167_NODE_26...region001	RiPP-like	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK952_6.region001	RiPP-like	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK930_10.region001	NAPAA	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK1382_15.region001	siderophore	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK1134_11.region001	siderophore	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_475.c00064_NODE_19...region001	betalactone	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK1334_12.region001	lanthipeptide-class-iii	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_55.c00022_NODE_11...region001	RiPP-like	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_336.c00006_NODE_43...region001	T3PKS	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_616.c00006_NODE_30...region001	NRPS	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_356.c00003_NODE_3_...region002	hybrid	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_332.c01223_NODE_14...region001	NRPS-like	14.8546480942	0.988185654008	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_170.c00025_NODE_27...region001	betalactone	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_170.c00051_NODE_81...region001	siderophore	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK444_9.region001	NAPAA	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK1289_29.region001	RiPP-like	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_210.c00156_NODE_22...region001	siderophore	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_184.c00005_NODE_18...region001	thiopeptide	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_286.c00013_NODE_29...region001	lanthipeptide-class-i	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK948_6.region001	NAPAA	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_38.c00055_NODE_58...region001	RiPP-like	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK1255_2.region002	hybrid	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_506.c00011_NODE_75...region001	NRPS-like	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK946_11.region001	T1PKS	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_103.c00014_NODE_17...region001	NRPS	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_213.c00040_NODE_11...region001	NRPS	19.2604360695	1.0	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK1091_5.region001	siderophore	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK719_26.region001	ectoine	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_91.c00002_NODE_2_...region001	NRPS	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_190.c00024_NODE_32...region001	RiPP-like	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_469.c00275_NODE_58...region001	terpene	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK1176_18.region001	NAPAA	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_286.c00062_NODE_10...region001	cyclic-lactone-autoinducer	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK1134_5.region001	terpene	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK1255_1.region001	lanthipeptide-class-i	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_286.c00054_NODE_94...region001	lanthipeptide-class-v	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK434_2.region002	NRPS	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK687_4.region001	terpene	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_464.c00087_NODE_40...region001	T3PKS	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_87.c00001_NODE_1_...region002	T1PKS	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_31.c00004_NODE_31...region001	ranthipeptide	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_170.c00106_NODE_32...region001	siderophore	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_276.c00016_NODE_47...region001	betalactone	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK1045_8.region001	terpene	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_82.c00002_NODE_2_...region001	NAPAA	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK942_3.region001	ectoine	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_256.c00120_NODE_23...region001	T1PKS	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_305.c00011_NODE_24...region002	terpene	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK1116_5.region001	T3PKS	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK930_6.region001	terpene	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK1055_14.region001	T3PKS	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK1306_1.region001	RRE-containing	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	LK1093_1.region001	terpene	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_244.c00002_NODE_2_...region001	T3PKS	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_170.c00031_NODE_46...region001	RiPP-like	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_45.c00101_NODE_12...region001	T3PKS	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_53.c00101_NODE_18...region001	RiPP-like	NA	NA	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_332.c01355_NODE_15...region001	NRPS-like	13.2790247194	0.93963963964	S020	Sebaceous_Oc
LKMB002-2-062_S153	SMGC_332.c00824_NODE_99...region001	T1PKS	13.7224309007	0.915178571429	S020	Sebaceous_Oc
LKMB002-1-38_S42	LK1289_14.region001	T1PKS	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK1021_6.region001	betalactone	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_590.c00035_NODE_48...region001	T3PKS	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_436.c00076_NODE_14...region001	RRE-containing	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_538.c00020_NODE_31...region001	RiPP-like	9.07097108345	0.940082644628	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_286.c00029_NODE_52...region001	NRPS	8.10434538227	0.772936740679	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_490.c00021_NODE_32...region001	butyrolactone	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK441_6.region001	betalactone	9.73072569167	0.99525706697	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_469.c00008_NODE_30...region001	ectoine	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK1176_15.region001	betalactone	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_278.c00258_NODE_48...region001	RiPP-like	10.6785682107	1.0	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK1045_40.region001	ectoine	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK960_53.region001	arylpolyene	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK1055_9.region001	terpene	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_323.c00006_NODE_8_...region001	NRPS	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK1270_7.region001	NAPAA	6.54202931897	0.782804232804	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK1246_21.region001	siderophore	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_338.c00005_NODE_15...region001	T3PKS	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK523_3.region001	NRPS	7.99671334151	0.949609156896	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK1147_1.region001	terpene	7.24342628042	1.0	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_45.c00001_NODE_20...region001	ranthipeptide	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK948_6.region002	terpene	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK1137_29.region001	RiPP-like	6.6789763507	1.0	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_332.c01839_NODE_21...region001	siderophore	10.8504551459	0.802051282051	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_271.c00005_NODE_7_...region001	NAPAA	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_243.c00044_NODE_44...region001	RiPP-like	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_487.c00091_NODE_68...region001	NRPS	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_103.c00020_NODE_38...region001	T1PKS	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_506.c00002_NODE_18...region002	redox-cofactor	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_219.c00003_NODE_15...region001	lanthipeptide-class-i	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK1015_2.region003	terpene	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_184.c00038_NODE_94...region001	RiPP-like	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK1255_4.region001	NRPS	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK430_33.region001	NAPAA	9.22418494171	0.958333333333	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK941_25.region001	RRE-containing	6.86989376443	0.938666666667	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_436.c00053_NODE_11...region001	ranthipeptide	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_271.c00033_NODE_45...region001	terpene	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_86.c00019_NODE_19...region001	NRPS	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_20.c00006_NODE_19...region002	lanthipeptide-class-v	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_496.c00325_NODE_32...region001	arylpolyene	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_163.c00167_NODE_26...region001	RiPP-like	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK952_6.region001	RiPP-like	6.03543702065	1.0	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK930_10.region001	NAPAA	6.24560153607	0.780653594771	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK1382_15.region001	siderophore	8.35420690154	0.900326797386	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK1134_11.region001	siderophore	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_475.c00064_NODE_19...region001	betalactone	8.9030322816	0.934040047114	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK1334_12.region001	lanthipeptide-class-iii	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_55.c00022_NODE_11...region001	RiPP-like	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_336.c00006_NODE_43...region001	T3PKS	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_616.c00006_NODE_30...region001	NRPS	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_356.c00003_NODE_3_...region002	hybrid	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_332.c01223_NODE_14...region001	NRPS-like	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_170.c00025_NODE_27...region001	betalactone	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_170.c00051_NODE_81...region001	siderophore	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK444_9.region001	NAPAA	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK1289_29.region001	RiPP-like	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_210.c00156_NODE_22...region001	siderophore	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_184.c00005_NODE_18...region001	thiopeptide	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_286.c00013_NODE_29...region001	lanthipeptide-class-i	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK948_6.region001	NAPAA	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_38.c00055_NODE_58...region001	RiPP-like	7.26964518154	0.81798245614	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK1255_2.region002	hybrid	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_506.c00011_NODE_75...region001	NRPS-like	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK946_11.region001	T1PKS	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_103.c00014_NODE_17...region001	NRPS	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_213.c00040_NODE_11...region001	NRPS	14.6666384468	1.0	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK1091_5.region001	siderophore	NA	NA	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	LK719_26.region001	ectoine	6.91997414339	1.0	S005	Rarely_Moist_Vf
LKMB002-1-38_S42	SMGC_91.c00002_NODE_2_...region001	NRPS	NA	NA	S005	Rarely_Moist_Vf
